id результата;Команда;Баллы;Сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Контрольная работа 3
2772;09.03.02 Информационные системы и технологии;7.0;0;0.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2773;09.03.02 Информационные системы и технологии;76.2;1;1.0;0.0;16.1;1.0;0.0;18.3;0.62;0.0;12.3
2774;10.05.01 Компьютерная безопасность;97.6;1;1.0;0.0;18.6;1.0;0.0;19.0;0.88;0.0;12.3
2775;09.03.02 Информационные системы и технологии;61.26;1;0.82;0.0;6.66;1.0;0.0;5.33;1.0;0.0;8.88
2776;09.03.02 Информационные системы и технологии;69.76;1;0.82;0.0;11.21;0.8;0.0;14.66;0.75;0.0;7.99
2777;38.03.01 Экономика;62.36;1;1.0;0.0;6.17;1.0;0.0;16.36;0.75;0.0;13.83
2778;09.03.02 Информационные системы и технологии;91.0;1;1.0;0.0;10.0;1.0;0.0;10.0;1.0;0.0;18.0
2779;15.03.06 Мехатроника и робототехника;48.7;0;0.73;0.0;8.8;0.8;0.0;12.2;0.75;0.0;6.7
2780;09.03.02 Информационные системы и технологии;83.57;1;1.0;0.0;9.28;1.0;0.0;10.0;1.0;0.0;19.33
2781;09.03.02 Информационные системы и технологии;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2782;02.03.03 Математическое обеспечение и администрирование информационных систем;85.21;1;0.82;0.0;16.72;0.8;0.0;16.16;0.75;0.0;16.33
2783;15.03.06 Мехатроника и робототехника;93.84;1;1.0;0.0;17.88;1.0;0.0;18.3;0.88;0.0;17.66
2784;10.05.01 Компьютерная безопасность;80.25;1;0.82;0.0;13.63;0.4;0.0;13.13;0.75;0.0;14.99
2785;44.03.05 Педагогическое образование (с двумя профилями подготовки);64.5;1;1.0;0.0;9.2;1.0;0.0;11.3;1.0;0.0;9.7
2786;04.03.01 Химия;39.54;0;1.0;0.0;7.43;1.0;0.0;5.99;0.88;0.0;4.67
2787;06.03.01 Биология;63.2;1;0.82;0.0;8.0;0.6;0.0;13.5;0.38;0.0;15.7
2788;09.03.02 Информационные системы и технологии;84.83;1;0.64;0.0;10.0;0.8;0.0;10.0;0.75;0.0;19.0
2789;38.03.01 Экономика;61.2;1;0.82;0.0;12.8;0.8;0.0;2.7;0.75;0.0;13.2
2790;03.03.02 Физика;37.14;0;0.82;0.0;0.67;0.8;0.0;11.32;0.75;0.0;2.0
2791;10.05.03 Информационная безопасность автоматизированных систем;81.72;1;1.0;0.0;15.98;1.0;0.0;13.75;1.0;0.0;11.99
2792;01.03.03 Механика и математическое моделирование;76.0;1;0.64;0.0;7.26;0.8;0.0;10.0;0.62;0.0;17.0
2793;10.03.01 Информационная безопасность;62.2;1;0.82;0.0;15.4;0.8;0.0;17.3;0.5;0.0;10.3
2794;38.03.01 Экономика;62.14;1;0.82;0.0;10.32;0.8;0.0;14.32;0.38;0.0;14.0
2795;10.03.01 Информационная безопасность;85.09;1;1.0;0.0;15.71;0.6;0.0;18.38;1.0;0.0;19.0
2796;10.03.01 Информационная безопасность;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2797;09.03.02 Информационные системы и технологии;25.0;0;0.64;0.0;3.9;0.8;0.0;3.0;0.62;0.0;0.0
2798;09.03.03 Прикладная информатика;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2799;02.03.03 Математическое обеспечение и администрирование информационных систем;61.1;1;0.64;0.0;14.3;0.4;0.0;14.5;0.5;0.0;10.2
2800;02.03.03 Математическое обеспечение и администрирование информационных систем;61.0;1;1.0;0.0;11.6;1.0;0.0;14.8;0.62;0.0;0.0
2801;38.03.01 Экономика;76.9;1;0.91;0.0;12.65;0.8;0.0;13.05;0.75;0.0;16.0
2802;06.03.01 Биология;82.5;1;1.0;0.0;12.7;1.0;0.0;12.0;1.0;0.0;19.0
2803;09.03.03 Прикладная информатика;62.85;1;0.82;0.0;13.6;0.2;0.0;13.7;0.62;0.0;9.3
2804;09.03.02 Информационные системы и технологии;92.38;1;0.82;0.0;16.33;1.0;0.0;17.05;0.88;0.0;20.0
