 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-02.02;0;0.79;0.14;1.0;0.23834573289160388;0.0;16.54;0.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;14.86;0.0;1.0;0.05;0.6000000000000001;0.9128709291752767;0.05;9.6;0.0
œËŒ¿ œ-07.04;1;1.0;0.105;1.0;0.2773685155911094;0.045;3.8;1.0;1.0;0.054000000000000006;1.0;0.22912878474779197;0.075;11.2;1.0;1.0;0.075;1.0;0.6454972243679027;0.055;14.5;1.0
œËŒ¿ œ-01.04;1;0.86;0.04;0.5;0.15362509019528825;0.0;9.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;8.0;1.0;0.6;0.0;0.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-05.03;1;0.93;0.1275;1.0;0.22655917094429232;0.0375;12.7;1.0;1.0;0.055;1.0;0.24999999999999997;0.10800000000000001;7.0;1.0;1.0;0.062;0.8;0.7571877794400365;0.035;7.8;1.0
œËŒ¿ œ-08.01;1;1.0;0.16;1.0;0.25267206403498604;0.02;15.0;1.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.01;7.0;1.0;0.6;0.0;0.0;0.0;0.0;9.0;1.0
œËŒ¿ œ-05.01;1;1.0;0.15;1.0;0.6059259354910251;0.0;12.13;1.0;1.0;0.06;1.0;0.0;0.0;7.22;1.0;0.8;0.06;0.6000000000000001;0.9999999999999999;0.0;9.35;1.0
œËŒ¿ œ-08.03;1;0.79;0.09;0.625;0.23507287254157672;0.0;13.0;1.0;0.33;0.0;0.0;0.0;0.0;10.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.03;0;1.0;0.16;1.0;0.5958643322290096;0.0;17.0;1.0;1.0;0.06;1.0;0.0;0.0;14.4;1.0;1.0;0.1;1.0;0.0;0.0;17.33;1.0
œËŒ¿ œ-04.03;0;1.0;0.14800000000000002;1.0;0.3276871432116803;0.0;18.23;1.0;1.0;0.06;1.0;0.0;0.0;19.4;1.0;0.8;0.1;1.0;0.0;0.0;18.13;1.0
œËŒ¿ œ-06.03;1;1.0;0.01;0.125;0.30801395773904766;0.0;4.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.0;10.0;1.0;0.8;0.01;0.2;0.408248290463863;0.0;9.0;1.0
œËŒ¿ œ-01.04;0;1.0;0.11;0.875;0.32986921790152546;0.0;7.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;10.0;1.0;1.0;0.1;1.0;0.0;0.02;10.0;1.0
œËŒ¿ œ-02.01;1;0.71;0.09;0.875;0.9411461399850125;0.0;11.0;1.0;0.67;0.01;0.3333333333333333;0.49999999999999994;0.0;5.0;1.0;0.6;0.01;0.2;0.40824829046386296;0.02;15.0;1.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.79;0.08;0.5;0.6375604570302358;0.0;15.9;1.0;1.0;0.06;1.0;0.0;0.02;20.0;1.0;1.0;0.1;1.0;0.0;0.1;16.39;1.0
œËŒ¿ œ-02.01;1;1.0;0.11;0.875;0.3958565947524716;0.0;8.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;10.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;10.0;1.0
œËŒ¿ œ-02.03;0;0.79;0.08;0.5;0.4503036413462403;0.0;10.1;0.0;0.33;0.06;1.0;0.0;0.0;10.2;1.0;0.6;0.08;0.8;0.8164965809277259;0.0;14.7;1.0
œËŒ¿ œ-09.02;1;0.07;0.0;0.0;0.16762436122799212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.93;0.1;0.875;0.253319918454773;0.09;15.46;1.0;0.33;0.06;1.0;0.0;0.0;15.76;1.0;0.4;0.1;1.0;0.0;0.0;15.64;1.0
œËŒ¿ œ-05.02;1;0.93;0.11;1.0;0.4824157957612914;0.0;9.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.0;10.0;1.0;1.0;0.02;0.4;0.49999999999999994;0.0;7.0;1.0
œËŒ¿ œ-08.02;0;0.93;0.16;1.0;0.3858937049830309;0.0;17.0;1.0;1.0;0.06;1.0;0.0;0.0;17.0;1.0;0.8;0.1;1.0;0.0;0.0;17.0;1.0
œËŒ¿ œ-04.03;0;1.0;0.16;1.0;0.3462433917091572;0.0;20.0;1.0;1.0;0.06;1.0;0.0;0.0;16.57;1.0;1.0;0.099;1.0;0.04082482904638633;0.0;19.5;1.0
œËŒ¿ œ-01.04;0;0.93;0.03;0.25;0.33738143435477436;0.0;5.0;1.0;1.0;0.06;1.0;0.0;0.0;12.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.0;18.0;1.0
œËŒ¿ œ-08.04;1;0.57;0.1;0.75;0.37796447300922725;0.0;4.67;0.0;0.33;0.0;0.0;0.0;0.0;13.56;1.0;0.8;0.01;0.2;0.40824829046386296;0.0;0.0;0.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.71;0.16;1.0;0.2596825437818679;0.02;17.7;1.0;1.0;0.06;1.0;0.0;0.02;18.8;1.0;1.0;0.1;1.0;0.0;0.035;13.9;1.0
œËŒ¿ œ-01.04;1;0.57;0.05;0.375;0.34472998647580066;0.0;5.0;1.0;0.67;0.01;0.3333333333333333;0.49999999999999994;0.0;9.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;0.71;0.11;0.875;0.43355498476206006;0.0;17.26;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.02;17.2;1.0;0.8;0.08;0.8;0.8164965809277259;0.0;16.8;1.0
œËŒ¿ œ-08.01;1;0.64;0.15;1.0;0.27458350772311735;0.02;4.0;1.0;0.33;0.04;1.0;0.49999999999999994;0.01;9.0;1.0;1.0;0.05;1.0;0.0;0.01;6.0;1.0
œËŒ¿ œ-07.01;1;0.86;0.04;0.375;0.6374437908287801;0.0;1.6;1.0;0.33;0.0;0.0;0.0;0.0;4.0;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.03;0;1.0;0.15;1.0;0.24425770375750497;0.04;6.0;1.0;1.0;0.06;1.0;0.0;0.04;6.0;1.0;1.0;0.1;1.0;0.0;0.05;12.0;1.0
œËŒ¿ œ-07.02;1;0.07;0.0;0.0;0.32700764772531515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.03 ;1;0.5;0.027999999999999997;0.25;0.12572263965559904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.02;1;1.0;0.11199999999999999;1.0;0.6058177247685815;0.02;8.7;1.0;0.67;0.02;0.6666666666666666;0.854400374531753;0.01;15.2;1.0;1.0;0.042;0.8;0.7234178138070235;0.0;16.2;1.0
œËŒ¿ œ-07.03;0;0.86;0.125;0.875;0.24048887430679303;0.005;8.4;1.0;0.33;0.04;0.6666666666666666;0.9999999999999999;0.02;13.41;1.0;0.4;0.05;0.6000000000000001;0.9128709291752767;0.1;15.3;1.0
œËŒ¿ œ-09.04;1;0.93;0.05;0.375;0.4666866122993411;0.03;1.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.02;0.0;1.0;1.0;0.04;0.4;0.9999999999999999;0.03;0.0;1.0
œËŒ¿ œ-01.04;1;1.0;0.05;0.625;0.15362509019528825;0.0;4.0;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.0;7.0;1.0;1.0;0.04;0.4;0.9999999999999999;0.0;2.0;1.0
œËŒ¿ œ-01.03;0;0.86;0.14;1.0;0.5431650099274346;0.04;13.0;1.0;1.0;0.06;1.0;0.0;0.05;11.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.02;10.0;1.0
œËŒ¿ œ-05.03;0;0.71;0.1085;0.75;0.3048121993691398;0.050499999999999996;7.4;0.0;1.0;0.045;1.0;0.75;0.1;8.5;1.0;1.0;0.085;1.0;0.40824829046386296;0.12;17.1;1.0
œËŒ¿ œ-03.04;0;0.79;0.12;0.875;0.34826625249385773;0.0;10.02;1.0;0.0;0.02;0.3333333333333333;0.9999999999999999;0.02;17.1;1.0;0.6;0.027000000000000003;0.6000000000000001;0.4636809247747851;0.04;16.33;1.0
œËŒ¿ œ-06.04;1;0.14;0.018000000000000002;0.125;0.1929630885701797;0.0;3.35;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-02.01;1;0.93;0.03;0.375;0.09694584179118516;0.0;10.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;12.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.0;0.0;0.0
œËŒ¿ œ-05.01;0;0.93;0.16;1.0;0.3858937049830309;0.0;13.12;1.0;1.0;0.06;1.0;0.0;0.0;12.95;1.0;0.8;0.1;1.0;0.0;0.0;16.5;1.0
œËŒ¿ œ-03.01;0;0.93;0.09;0.875;0.36788360369097955;0.0;9.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;16.0;1.0;1.0;0.08;1.0;0.4999999999999999;0.0;19.0;1.0
œËŒ¿ œ-06.04;1;0.57;0.045;0.375;0.15715329956949878;0.0;6.06;1.0;0.0;0.03;0.6666666666666666;0.8660254037844386;0.0;7.49;1.0;1.0;0.0;0.0;0.0;0.03;13.5;1.0
œËŒ¿ œ-09.02;1;0.79;0.065;0.5;0.5995769185042129;0.0;8.0;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.03;7.0;1.0;0.6;0.09;1.0;0.40824829046386296;0.0;9.0;1.0
œËŒ¿ œ-03.04;1;0.71;0.08;0.625;0.6177892045947697;0.02;12.93;1.0;0.0;0.0;0.0;0.0;0.0;9.22;0.0;0.4;0.0;0.0;0.0;0.0;7.33;0.0
œËŒ¿ œ-05.04;1;0.86;0.07;0.5;0.6472196334290128;0.0;2.05;1.0;1.0;0.0;0.0;0.0;0.0;7.13;0.0;0.4;0.0;0.0;0.0;0.0;2.75;1.0
œËŒ¿ œ-04.01 ;1;0.71;0.095;0.75;0.21447707968672092;0.0;8.3;1.0;0.67;0.06;1.0;0.0;0.01;16.3;1.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0
œËŒ¿ œ-09.01;1;0.93;0.07;0.5;0.3886090436915734;0.0;7.53;1.0;1.0;0.06;1.0;0.0;0.02;15.4;1.0;0.6;0.04;0.4;0.9999999999999999;0.03;14.4;1.0
œËŒ¿ œ-09.02;0;0.86;0.08;0.625;0.21962416484912417;0.02;10.0;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.01;12.0;1.0;0.4;0.07;1.0;0.4999999999999999;0.0;14.0;1.0
œËŒ¿ œ-04.04;1;0.5;0.02;0.25;0.26332492610544445;0.0;2.0;0.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;5.91;1.0;0.6;0.02;0.4;0.49999999999999994;0.0;4.0;1.0
œËŒ¿ œ-05.04;1;0.79;0.05;0.625;0.15362509019528825;0.0;2.43;1.0;1.0;0.025;0.6666666666666666;0.6614378277661476;0.0;5.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.04;0;0.93;0.15;1.0;0.2745835077231173;0.0;6.04;1.0;1.0;0.06;1.0;0.0;0.0;12.01;1.0;0.8;0.06;0.6000000000000001;0.9999999999999999;0.0;15.0;1.0
œËŒ¿ œ-02.02;1;0.0;0.11;0.875;0.35426553825863355;0.04;10.5;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.047;11.85;0.0;0.0;0.06;0.6000000000000001;0.9999999999999999;0.06;7.33;0.0
œËŒ¿ œ-06.04;1;1.0;0.138;0.875;0.3129387156427905;0.01;10.5;1.0;1.0;0.05;1.0;0.49999999999999994;0.02;11.2;1.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.03;8.5;1.0
œËŒ¿ œ-04.01 ;0;0.79;0.14;1.0;0.240001560990839;0.025;11.0;1.0;0.33;0.06;1.0;0.0;0.02;16.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.09;19.0;1.0
œËŒ¿ œ-06.04;1;0.79;0.08800000000000001;0.625;0.30750429032927046;0.0;7.29;1.0;0.33;0.05;1.0;0.49999999999999994;0.0;11.13;1.0;0.6;0.04;0.4;0.9999999999999999;0.02;12.2;1.0
œËŒ¿ œ-05.02;1;0.64;0.0;0.0;0.5953383374239253;0.0;4.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;5.0;1.0;0.8;0.01;0.2;0.408248290463863;0.0;0.0;0.0
œËŒ¿ œ-04.03;0;0.86;0.086;0.75;0.48391849462514586;0.0;5.64;1.0;1.0;0.059000000000000004;1.0;0.050000000000000044;0.0;11.54;0.0;1.0;0.069;0.8;0.8020806277010643;0.0;17.22;1.0
œËŒ¿ œ-07.04;1;1.0;0.10099999999999999;1.0;0.2914688331597202;0.02;5.0;1.0;1.0;0.025;1.0;0.49999999999999994;0.005;11.8;1.0;1.0;0.044000000000000004;1.0;0.6782329983125267;0.02;12.0;1.0
œËŒ¿ œ-05.04;0;0.71;0.12;0.875;0.35214167517988587;0.0;16.12;1.0;0.33;0.06;1.0;0.0;0.0;14.9;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;9.75;1.0
œËŒ¿ œ-02.02;0;0.71;0.16;1.0;0.2523660701205217;0.045;12.58;1.0;1.0;0.06;1.0;0.0;0.04;11.4;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.04;14.1;1.0
œËŒ¿ œ-08.01;0;0.93;0.16;1.0;0.2523660701205217;0.02;13.0;1.0;1.0;0.06;1.0;0.0;0.02;9.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.02;15.0;1.0
œËŒ¿ œ-07.03;0;0.57;0.14;1.0;0.23606684260939012;0.01;16.6;0.0;0.67;0.055;1.0;0.24999999999999997;0.02;12.34;1.0;1.0;0.09;1.0;0.408248290463863;0.08;16.35;1.0
œËŒ¿ œ-08.03;0;0.71;0.11;1.0;0.33244324449429974;0.02;5.0;1.0;1.0;0.06;1.0;0.0;0.01;11.0;0.0;0.6;0.1;1.0;0.0;0.06;11.0;1.0
œËŒ¿ œ-03.04;0;0.86;0.15;1.0;0.3448882264633347;0.04;15.89;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.01;19.35;1.0;0.8;0.0;0.0;0.0;0.0;19.67;1.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;1.0;0.14;0.875;0.25605044121529824;0.02;12.05;1.0;1.0;0.06;1.0;0.0;0.0;10.55;1.0;0.8;0.1;1.0;0.0;0.04;15.67;1.0
œËŒ¿ œ-07.01;1;0.86;0.04;0.375;0.6024780524432872;0.0;4.35;1.0;0.33;0.0;0.0;0.0;0.0;2.33;1.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.02;0;0.86;0.16;1.0;0.25318357267078473;0.0;13.15;1.0;1.0;0.06;1.0;0.0;0.0;15.03;1.0;0.8;0.1;1.0;0.0;0.0;10.5;1.0
œËŒ¿ œ-08.02;0;0.86;0.16;1.0;0.346843987809648;0.0;4.56;1.0;1.0;0.06;1.0;0.0;0.0;7.46;0.0;1.0;0.1;1.0;0.0;0.0;11.5;1.0
œËŒ¿ œ-09.04;1;0.71;0.13;1.0;0.3401026276445053;0.09;4.0;1.0;0.33;0.06;1.0;0.0;0.09;4.0;1.0;0.8;0.1;1.0;0.0;0.07;6.0;1.0
œËŒ¿ œ-03.04;1;0.86;0.15;1.0;0.3448882264633347;0.09;3.9;1.0;1.0;0.054000000000000006;1.0;0.30000000000000004;0.009000000000000001;13.57;1.0;1.0;0.02;0.2;0.816496580927726;0.0;15.0;1.0
œËŒ¿ œ-09.01;1;0.71;0.0;0.0;0.12853630136475194;0.0;7.15;1.0;0.33;0.0;0.0;0.0;0.0;7.56;1.0;0.8;0.0;0.0;0.0;0.0;17.0;1.0
œËŒ¿ œ-09.02;1;0.64;0.01;0.125;0.08175191193132879;0.0;5.0;1.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.04;0;1.0;0.15;1.0;0.26183355149481435;0.0;14.04;1.0;1.0;0.06;1.0;0.0;0.0;13.8;1.0;1.0;0.1;1.0;0.0;0.0;18.7;1.0
œËŒ¿ œ-09.03;1;0.79;0.02;0.125;0.27723422173483375;0.0;5.5;1.0;0.67;0.0;0.0;0.0;0.0;3.83;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.04;1;0.86;0.16;1.0;0.2596825437818679;0.05;5.08;1.0;1.0;0.06;1.0;0.0;0.07;5.13;1.0;0.8;0.08;0.8;0.8164965809277259;0.06;4.2;1.0
œËŒ¿ œ-04.01 ;0;1.0;0.134;0.875;0.30287020978005463;0.02;9.43;1.0;1.0;0.06;1.0;0.0;0.02;13.0;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.02;11.9;1.0
œËŒ¿ œ-02.01;0;0.64;0.03;0.375;0.4620339327953115;0.0;8.0;1.0;1.0;0.03;0.6666666666666666;0.8660254037844386;0.0;14.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.0;19.0;1.0
œËŒ¿ œ-06.01;1;0.79;0.04;0.25;0.32097621472004034;0.06;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.04;0.0;1.0
œËŒ¿ œ-02.03;0;0.93;0.16;1.0;0.2585222447764938;0.0;16.15;1.0;1.0;0.06;1.0;0.0;0.0;13.24;1.0;1.0;0.1;1.0;0.0;0.0;13.0;1.0
œËŒ¿ œ-06.03;0;1.0;0.13;1.0;0.2936959481190036;0.0;14.0;1.0;1.0;0.06;1.0;0.0;0.0;15.0;1.0;0.8;0.08;1.0;0.4999999999999999;0.0;13.0;1.0
œËŒ¿ œ-04.03;0;0.86;0.08;0.75;0.4904982114749284;0.0;11.17;1.0;0.33;0.055;1.0;0.24999999999999997;0.0;18.24;1.0;0.8;0.068;0.8;0.7895146188218006;0.0;10.6;0.0
œËŒ¿ œ-01.03;1;0.36;0.065;0.5;0.29632080629094154;0.02;9.0;0.0;0.67;0.04;1.0;0.49999999999999994;0.01;14.0;1.0;0.6;0.08;0.8;0.8164965809277259;0.01;15.0;1.0
œËŒ¿ œ-09.01;0;0.86;0.14;1.0;0.23705664503275325;0.01;9.73;1.0;1.0;0.06;1.0;0.0;0.01;17.3;0.0;1.0;0.04;0.4;0.9999999999999999;0.0;14.3;1.0
œËŒ¿ œ-08.01;1;0.57;0.08;0.625;0.5846863308401273;0.02;7.0;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.0;11.0;1.0;0.4;0.0;0.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-03.04;0;1.0;0.15;1.0;0.6501718813937237;0.0;13.72;1.0;0.33;0.03;0.6666666666666666;0.8660254037844386;0.008;11.09;0.0;0.8;0.038;0.6000000000000001;0.6506407098647711;0.006999999999999999;15.0;1.0
œËŒ¿ œ-03.03 ;1;1.0;0.09;1.0;0.15604978782474116;0.0;9.6;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;12.6;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0
œËŒ¿ œ-01.02;1;0.71;0.144;1.0;0.6043588580168824;0.01;18.8;1.0;1.0;0.035;0.6666666666666666;0.9013878188659973;0.018000000000000002;16.93;0.0;0.2;0.04;0.4;0.9999999999999999;0.01;0.0;0.0
œËŒ¿ œ-01.03;1;0.29;0.05;0.375;0.1731216958545786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.03;1;0.79;0.1;0.75;0.21962416484912417;0.02;8.0;1.0;0.33;0.05;1.0;0.49999999999999994;0.0;9.0;1.0;1.0;0.07;1.0;0.4999999999999999;0.01;11.0;1.0
œËŒ¿ œ-05.02;1;0.71;0.04;0.5;0.31430659913899756;0.0;10.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.6;0.02;0.2;0.816496580927726;0.0;7.0;0.0
œËŒ¿ œ-09.02;1;0.86;0.07;0.5;0.34284543518788435;0.03;8.0;1.0;1.0;0.03;0.6666666666666666;0.8660254037844386;0.01;10.0;0.0;1.0;0.04;0.4;0.9999999999999999;0.005;9.0;1.0
œËŒ¿ œ-09.03;0;0.93;0.16;1.0;0.5895214206712445;0.0;13.0;1.0;1.0;0.06;1.0;0.0;0.0;15.0;1.0;1.0;0.1;1.0;0.0;0.0;8.2;1.0
œËŒ¿ œ-09.04;1;0.86;0.13;0.875;0.35161182644957567;0.08;2.0;1.0;1.0;0.06;1.0;0.0;0.03;2.0;1.0;1.0;0.1;1.0;0.0;0.07;2.0;1.0
œËŒ¿ œ-07.02;1;0.29;0.0;0.0;0.32700764772531515;0.0;2.88;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-05.02;0;0.93;0.12;1.0;0.21239769762143662;0.0;9.0;1.0;1.0;0.06;1.0;0.0;0.0;11.0;1.0;1.0;0.1;1.0;0.0;0.0;15.0;1.0
œËŒ¿ œ-05.03;1;0.71;0.05299999999999999;1.0;0.4878128117777304;0.02;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.004;0.4;0.1;0.0;0.0;0.0
œËŒ¿ œ-05.01;1;0.71;0.1;0.75;0.21629522817435007;0.0;1.8;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.93;0.14;0.875;0.25605044121529824;0.09;13.02;1.0;1.0;0.06;1.0;0.0;0.03;13.62;1.0;1.0;0.1;1.0;0.0;0.0;13.95;1.0
œËŒ¿ œ-04.03;0;1.0;0.16;1.0;0.4032716040502353;0.0;16.0;1.0;0.33;0.06;1.0;0.0;0.0;17.84;1.0;1.0;0.099;1.0;0.04082482904638633;0.0;17.5;1.0
œËŒ¿ œ-03.04;1;0.86;0.045;0.375;0.35161182644957567;0.06;10.57;1.0;1.0;0.027000000000000003;0.6666666666666666;0.8789197915623473;0.02;14.61;1.0;1.0;0.04;0.4;0.9999999999999999;0.01;15.85;1.0
œËŒ¿ œ-02.03;0;0.79;0.15;1.0;0.24905837706844938;0.0;11.79;1.0;0.67;0.06;1.0;0.0;0.0;14.61;1.0;0.8;0.1;1.0;0.0;0.0;19.0;1.0
œËŒ¿ œ-04.03;0;1.0;0.11900000000000001;0.875;0.3008534313552148;0.0;17.96;1.0;1.0;0.038;0.6666666666666666;0.9539392014169455;0.0;17.9;1.0;0.8;0.0;0.0;0.0;0.0;16.58;1.0
œËŒ¿ œ-05.02;1;0.71;0.11;0.875;0.21484194030718037;0.0;12.0;1.0;0.33;0.01;0.3333333333333333;0.49999999999999994;0.0;0.0;1.0;0.4;0.02;0.2;0.816496580927726;0.0;0.0;0.0
œËŒ¿ œ-02.03;0;1.0;0.1;0.625;0.2330288023474252;0.0;9.5;1.0;0.33;0.04;0.6666666666666666;0.9999999999999999;0.0;10.47;1.0;1.0;0.04;0.4;0.9999999999999999;0.0;19.03;1.0
œËŒ¿ œ-06.03;1;1.0;0.06;0.75;0.24863873333806336;0.0;8.0;1.0;1.0;0.03;1.0;0.0;0.0;11.0;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.0;16.0;1.0
œËŒ¿ œ-09.01;0;1.0;0.141;1.0;0.48634179861920535;0.0;16.43;1.0;0.33;0.06;1.0;0.0;0.0;12.3;1.0;1.0;0.08;0.8;0.8164965809277259;0.01;17.5;1.0
œËŒ¿ œ-02.04;0;0.86;0.15649999999999997;1.0;0.2765420969563698;0.0575;16.0;1.0;1.0;0.055;1.0;0.24999999999999997;0.06;16.4;1.0;0.6;0.075;0.8;0.7905694150420948;0.045;14.0;1.0
œËŒ¿ œ-02.03;0;1.0;0.13;0.875;0.2422568629280831;0.0;16.38;1.0;1.0;0.06;1.0;0.0;0.0;16.88;1.0;1.0;0.1;1.0;0.0;0.0;14.35;1.0
œËŒ¿ œ-01.04;0;0.86;0.07;0.625;0.2761018784522823;0.0;11.0;1.0;1.0;0.06;1.0;0.0;0.0;11.0;1.0;1.0;0.1;1.0;0.0;0.0;12.0;1.0
