Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Доставленные баллы на Контрольная работа 3;Контрольная работа 3;Присутствие на Контрольная работа 3
0;0.73;0.09;0.36363636363636365;0.08068513271038699;0.0;20.0;1.0;1.0;0.03;0.4;0.17643243655649235;0.0;20.0;1.0;0.38;0.0;0.0;0.0;0.0;19.0;0.0
1;0.27;0.0;0.0;0.06189457127913913;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.57;0.14;0.125;0.258059490005879;0.0;7.0;0.0
1;0.91;0.01;0.09090909090909091;0.07063273266362752;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;1.14;0.0;0.0;0.0;0.0;5.0;0.0
0;0.73;0.0;0.0;0.051578809399282596;0.0;20.0;1.0;0.8;0.06;0.2;0.5292973096694771;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.45;0.0;0.0;0.23726252323669997;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.22;0.375;0.2409397019655024;0.0;0.0;1.0
0;0.18;0.0;0.0;0.18568371383741736;0.0;18.0;1.0;1.0;0.015;0.6000000000000001;0.05402118045492149;0.0;20.0;1.0;1.0;0.165;0.125;0.30414154179264313;0.0;18.0;1.0
0;0.91;0.1;0.36363636363636365;0.1275743963388889;0.0;20.0;1.0;1.0;0.15;1.0;0.0;0.0;20.0;1.0;0.75;0.09;0.375;0.08094865986057811;0.0;20.0;0.0
1;0.27;0.01;0.09090909090909091;0.06214689426289224;0.0;6.0;0.0;0.0;0.053;0.6000000000000001;0.21769932500802436;0.0;8.0;0.0;0.12;0.043;0.5;0.030392202423117305;0.0;10.0;0.0
1;0.45;0.0;0.0;0.24757828511655652;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.62;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.07;0.6363636363636364;0.021954432251780547;0.0;20.0;1.0;0.6;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.91;0.05;0.18181818181818182;0.24888956652560631;0.0;4.0;1.0;0.8;0.04;0.6000000000000001;0.14957787555661814;0.0;10.0;1.0;0.88;0.1;0.5;0.08124791655532333;0.0;15.0;1.0
0;0.64;0.03;0.2727272727272727;0.30810450987117105;0.0;20.0;1.0;1.0;0.04;0.2;0.3528648731129848;0.0;1.0;1.0;1.0;0.1;0.125;0.18432820714705644;0.0;20.0;1.0
0;0.36;0.0;0.0;0.41263047519426077;0.0;1.0;1.0;0.6;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.1;0.25;0.16427829045436793;0.0;10.0;1.0
0;0.55;0.01;0.09090909090909091;0.20596602658294122;0.0;7.0;1.0;0.6;0.06;0.2;0.5292973096694771;0.0;20.0;1.0;0.14;0.0;0.0;0.0;0.0;0.0;1.0
1;0.36;0.0;0.0;0.3094728563956956;0.0;1.5;0.0;0.2;0.0;0.0;0.0;0.0;5.0;1.0;0.12;0.0;0.0;0.0;0.0;4.0;0.0
1;0.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.73;0.01;0.09090909090909091;0.010315761879856519;0.0;19.0;1.0;1.0;0.15;1.0;0.0;0.0;20.0;1.0;0.75;0.01;0.125;0.018432820714705644;0.0;19.0;0.0
0;0.64;0.06;0.2727272727272727;0.07772138026355818;0.0;20.0;1.0;1.0;0.15;1.0;0.0;0.0;20.0;1.0;0.75;0.01;0.125;0.018432820714705644;0.0;14.0;0.0
0;0.82;0.08;0.36363636363636365;0.040342566355193496;0.0;6.0;1.0;1.0;0.075;1.0;0.09862873039405896;0.0;7.5;1.0;0.57;0.1225;0.875;0.03843680392130867;0.0;7.5;1.0
0;1.0;0.0;0.0;0.2501572255865206;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.04;0.36363636363636365;0.17393430475519928;0.0;11.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;0.0;0.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
1;0.36;0.0;0.0;0.21663099947698689;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
1;0.55;0.03;0.2727272727272727;0.016783522105091372;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0;0.5;0.0;0.0;0.0;0.0;18.0;0.0
0;0.91;0.075;0.2727272727272727;0.053206676961012236;0.0;9.0;1.0;1.0;0.03;0.8;0.08251871618851556;0.0;8.0;1.0;0.71;0.08;0.375;0.07882205689858068;0.0;12.0;1.0
1;0.27;0.0;0.0;0.19599947571727386;0.0;5.0;1.0;0.4;0.0;0.0;0.0;0.0;7.0;1.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.0;0.0;0.0;0.0;5.0;1.0;0.8;0.08;0.4;0.45412077791469985;0.0;0.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
0;0.73;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.62;0.07;0.25;0.08561133169703038;0.0;0.0;1.0
0;0.91;0.0;0.0;0.41263047519426077;0.0;18.5;1.0;1.0;0.0;0.0;0.0;0.0;15.5;1.0;1.0;0.0;0.0;0.0;0.0;15.5;1.0
1;0.27;0.0;0.0;0.3713674276748347;0.0;6.0;0.0;0.0;0.006999999999999999;0.2;0.06175135279477232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.91;0.29;0.36363636363636365;0.2828409419578321;0.0;20.0;1.0;1.0;0.1;1.0;0.0;0.0;20.0;1.0;0.75;0.03;0.25;0.03879034354157695;0.0;6.0;0.0
1;0.91;0.0;0.0;0.08252609503885215;0.0;10.0;1.0;0.8;0.0;0.0;0.0;0.0;4.0;1.0;0.62;0.0;0.0;0.0;0.0;15.0;0.0
0;0.64;0.01;0.09090909090909091;0.052001841282978335;0.0;1.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;8.0;1.0;0.62;0.05;0.625;0.026982886620192707;0.0;20.0;1.0
0;0.73;0.07;0.36363636363636365;0.2257437449177112;0.0;12.0;1.0;1.0;0.09;1.0;0.054021180454921484;0.0;8.5;1.0;1.0;0.1375;1.0;0.021402832924257594;0.0;9.0;1.0
1;0.82;0.0;0.0;0.22436782088687934;0.0;13.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.62;0.0;0.0;0.0;0.0;2.0;0.0
1;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.04;0.2;0.3528648731129848;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0;0.55;0.005;0.09090909090909091;0.0051578809399282595;0.0;19.75;1.0;0.4;0.0;0.0;0.0;0.0;11.0;1.0;0.88;0.185;0.5;0.3096768739170087;0.0;13.0;1.0
0;0.18;0.03;0.18181818181818182;0.10413150206863797;0.0;7.0;0.0;0.0;0.05;0.4;0.3416599442570458;0.0;4.0;0.0;0.0;0.5;0.625;0.7964295069973498;0.0;4.0;0.0
0;0.82;0.08;0.36363636363636365;0.276586016870573;0.0;11.0;1.0;1.0;0.08;1.0;0.08251871618851554;0.0;12.0;1.0;1.0;0.165;1.0;0.025834147095688296;0.0;12.0;1.0
1;0.73;0.0;0.0;0.26305192793634125;0.0;0.0;1.0;0.6;0.05;0.2;0.4410810913912309;0.0;0.0;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
1;0.18;0.01;0.09090909090909091;0.010315761879856519;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;0.62;0.0;0.0;0.0;0.0;4.0;0.0
0;0.91;0.0;0.0;0.0;0.0;13.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;4.0;1.0;0.75;0.0;0.0;0.0;0.0;11.0;1.0
1;0.09;0.0075;0.09090909090909091;0.2575547690036171;0.0;4.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.27;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;6.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
1;0.45;0.0;0.0;0.10315761879856519;0.0;10.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.02;0.09090909090909091;0.020631523759713038;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.15;0.25;0.19395171770788475;0.0;11.0;1.0
1;1.0;0.055;0.18181818181818182;0.2698182822817105;0.0;4.5;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;6.0;1.0;1.0;0.05;0.125;0.09216410357352822;0.0;3.0;1.0
0;0.82;0.0;0.0;0.10831549973849344;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.75;0.0;0.0;0.0;0.0;17.0;1.0
0;0.73;0.04;0.36363636363636365;0.2150067516382626;0.0;14.0;1.0;1.0;0.05;0.2;0.4410810913912309;0.0;7.0;1.0;0.62;0.0;0.0;0.0;0.0;20.0;0.0
1;0.91;0.02;0.09090909090909091;0.11413343499397739;0.0;0.0;0.0;0.4;0.01;0.2;0.08821621827824619;0.0;2.0;1.0;1.0;0.155;0.75;0.12021776899281472;0.0;3.0;1.0
0;0.82;0.0;0.0;0.17021007101763255;0.0;10.0;1.0;1.0;0.03;0.6000000000000001;0.10804236090984298;0.0;14.0;1.0;0.62;0.0;0.0;0.0;0.0;10.0;1.0
1;0.27;0.0;0.0;0.24757828511655652;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;10.0;1.0;0.25;0.0;0.0;0.0;0.0;9.0;0.0
0;0.64;0.073;0.36363636363636365;0.03444417834996818;0.0;2.0;1.0;0.8;0.018000000000000002;0.2;0.15878919290084312;0.0;6.0;1.0;0.75;0.055;0.25;0.06958237228552833;0.0;10.0;1.0
0;0.82;0.08;0.36363636363636365;0.3072398318694128;0.0;12.0;1.0;0.8;0.09;1.0;0.0882162182782462;0.0;9.5;1.0;1.0;0.1;1.0;0.04406286933789566;0.0;12.0;1.0
0;0.91;0.015;0.09090909090909091;0.25229925707071266;0.0;14.5;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0;0.88;0.0;0.0;0.0;0.0;9.0;1.0
0;0.55;0.0;0.0;0.40231471331440427;0.0;15.0;1.0;1.0;0.04;0.4;0.21608472181968597;0.0;20.0;1.0;0.5;0.0;0.0;0.0;0.0;8.0;0.0
0;1.0;0.102;0.9090909090909092;0.13998079033774077;0.0;2.5;1.0;1.0;0.0675;1.0;0.06616216370868463;0.0;5.1;1.0;1.0;0.044500000000000005;0.5;0.03283903400419765;0.0;4.5;1.0
1;0.27;0.0;0.0;0.3455780229751934;0.0;6.0;1.0;0.4;0.0;0.0;0.0;0.0;4.0;1.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0
0;1.0;0.04;0.36363636363636365;0.01872280273304132;0.0;16.0;1.0;1.0;0.05;1.0;0.0;0.0;19.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.91;0.0;0.0;0.21663099947698689;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.07;0.25;0.08561133169703038;0.0;9.0;1.0
1;0.27;0.0;0.0;0.2888413326359825;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;3.5;1.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0
1;0.64;0.0;0.0;0.0;0.0;8.0;1.0;0.8;0.08;0.4;0.45412077791469985;0.0;7.0;1.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.07;0.2727272727272727;0.040109145497085635;0.0;11.0;1.0;1.0;0.075;1.0;0.09862873039405896;0.0;11.5;1.0;1.0;0.12;1.0;0.03686564142941129;0.0;12.0;1.0
0;0.64;0.02;0.09090909090909091;0.26778938045793255;0.0;5.0;1.0;1.0;0.09;0.8;0.2571922625628131;0.0;6.0;1.0;0.88;0.125;0.5;0.10560160988033929;0.0;7.0;1.0
0;1.0;0.04;0.36363636363636365;0.2150067516382626;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;15.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.36;0.14;0.18181818181818182;0.2590927440657933;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.88;0.1;0.375;0.09950796911238403;0.0;13.0;1.0
0;0.82;0.04;0.36363636363636365;0.4106231211083498;0.0;11.0;1.0;1.0;0.05;1.0;0.0;0.0;18.0;1.0;1.0;0.08;1.0;0.0;0.0;11.0;1.0
0;0.73;0.0;0.0;0.1547364281978478;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;1.0;0.43;0.0;0.0;0.0;0.0;11.5;1.0
0;1.0;0.08;0.36363636363636365;0.25618934622801376;0.0;12.0;1.0;1.0;0.09;1.0;0.054021180454921484;0.0;10.5;1.0;1.0;0.125;1.0;0.03800023339240229;0.0;10.0;1.0
0;0.82;0.04;0.36363636363636365;0.2150067516382626;0.0;12.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;7.0;1.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
0;1.0;0.0;0.0;0.21663099947698689;0.0;11.0;1.0;1.0;0.04;0.4;0.21608472181968597;0.0;20.0;1.0;0.75;0.04;0.25;0.04826845496953635;0.0;20.0;0.0
0;0.55;0.048;0.4545454545454546;0.08226513359813606;0.0;5.0;1.0;0.8;0.02;0.6000000000000001;0.08251871618851556;0.0;3.5;1.0;0.38;0.07200000000000001;0.375;0.09021596763532079;0.0;7.0;1.0
1;0.91;0.02;0.09090909090909091;0.3346829576738915;0.0;1.0;1.0;0.2;0.01;0.2;0.0882162182782462;0.0;20.0;1.0;0.62;0.02;0.125;0.03686564142941129;0.0;5.0;1.0
0;0.82;0.06;0.36363636363636365;0.19465348563068594;0.0;9.0;1.0;1.0;0.09;1.0;0.054021180454921484;0.0;6.5;1.0;0.71;0.115;1.0;0.03249169812458797;0.0;6.0;1.0
0;0.27;0.02;0.09090909090909091;0.2575053960501452;0.0;6.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;17.25;1.0;1.0;0.14;0.125;0.258059490005879;0.0;11.0;1.0
0;0.27;0.1;0.18181818181818182;0.11915118697816389;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.18;0.375;0.2062029300202046;0.0;7.0;1.0
1;0.82;0.01;0.09090909090909091;0.4121523356710339;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.05;0.2727272727272727;0.03694069779373294;0.0;6.0;1.0;1.0;0.055;0.6000000000000001;0.26464865483473854;0.0;8.0;1.0;1.0;0.2;0.875;0.0965369099390727;0.0;14.0;1.0
1;0.36;0.0;0.0;0.26305192793634125;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.91;0.03;0.18181818181818182;0.022517457797312804;0.0;5.5;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;8.0;1.0;0.88;0.11;0.375;0.118027641082586;0.0;2.0;1.0
1;0.27;0.0;0.0;0.19599947571727386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.05;0.4545454545454546;0.02017128317759675;0.0;4.0;1.0;0.8;0.07;0.2;0.6175135279477233;0.0;9.0;1.0;0.62;0.0;0.0;0.0;0.0;0.0;0.0
0;0.64;0.005;0.09090909090909091;0.0051578809399282595;0.0;12.75;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;20.0;1.0;1.0;0.215;0.5;0.364934605321761;0.0;19.5;1.0
0;0.36;0.33899999999999997;0.4545454545454546;0.2948610305166518;0.0;0.0;0.0;0.4;0.021;0.4;0.15431535753768788;0.0;6.0;1.0;0.75;0.0;0.0;0.0;0.0;19.0;1.0
0;0.91;0.09;0.36363636363636365;0.3994337220520873;0.0;20.0;1.0;0.8;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.62;0.1;0.5;0.0775806870831539;0.0;20.0;0.0
0;1.0;0.0;0.0;0.13410490443813475;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;8.5;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0
1;0.0;0.0;0.0;0.3868410704946195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.015;0.125;0.027649231072058467;0.0;0.0;0.0
0;0.91;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;1.0;0.03;0.2727272727272727;0.33909360940263;0.0;5.5;1.0;1.0;0.09;0.6000000000000001;0.4042574977828101;0.0;10.0;1.0;0.75;0.155;0.625;0.10832433219552251;0.0;7.0;1.0
0;0.27;0.0;0.0;0.17536795195756083;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;19.5;1.0;0.75;0.09;0.125;0.1658953864323508;0.0;20.0;1.0
0;1.0;0.12;0.36363636363636365;0.19662524712279306;0.0;20.0;1.0;1.0;0.15;1.0;0.0;0.0;20.0;1.0;1.0;0.09;0.375;0.08094865986057811;0.0;20.0;0.0
1;0.55;0.02;0.09090909090909091;0.020631523759713038;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.005;0.125;0.009216410357352822;0.0;9.0;1.0
1;0.82;0.02;0.09090909090909091;0.11413343499397739;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.02;0.125;0.03686564142941129;0.0;5.0;1.0
0;0.82;0.0;0.0;0.20631523759713039;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.0;0.0;0.0;0.0;18.0;1.0
0;0.27;0.0;0.0;0.3404201420352651;0.0;18.0;1.0;0.4;0.0;0.0;0.0;0.0;14.5;1.0;0.62;0.12;0.125;0.22119384857646773;0.0;5.0;1.0
0;0.73;0.0;0.0;0.11421567357916017;0.0;20.0;1.0;1.0;0.1;0.4;0.6833198885140916;0.0;15.0;1.0;0.75;0.0;0.0;0.0;0.0;20.0;1.0
0;0.55;0.054000000000000006;0.4545454545454546;0.2761417328071337;0.0;3.0;0.0;0.8;0.053;0.8;0.15190105319282518;0.0;5.5;1.0;0.88;0.071;0.875;0.042760284795896324;0.0;7.0;1.0
0;0.55;0.0;0.0;0.33732541347130823;0.0;11.0;1.0;0.8;0.0;0.0;0.0;0.0;12.0;1.0;0.62;0.0;0.0;0.0;0.0;13.0;1.0
0;0.73;0.045;0.18181818181818182;0.4111430070997741;0.0;5.0;1.0;0.8;0.07;1.0;0.12859613128140654;0.0;11.0;1.0;0.57;0.1075;0.75;0.045652141654584776;0.0;11.0;1.0
0;0.55;0.0825;0.5454545454545454;0.19095636206980154;0.0;7.0;1.0;1.0;0.064;1.0;0.11535767419686022;0.0;0.0;0.0;0.75;0.087;0.75;0.04374779491374228;0.0;9.0;1.0
1;0.45;0.0;0.0;0.39870419665645446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;11.0;1.0
0;0.45;0.03;0.2727272727272727;0.2257437449177112;0.0;19.0;1.0;1.0;0.05;1.0;0.0;0.0;0.0;0.0;0.75;0.06;0.75;0.024134227484768175;0.0;20.0;1.0
0;0.27;0.0;0.0;0.2888413326359825;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;19.5;1.0;1.0;0.125;0.125;0.23041025893382056;0.0;16.75;1.0
0;0.73;0.08;0.36363636363636365;0.17288860822745084;0.0;20.0;1.0;0.6;0.03;0.4;0.17643243655649235;0.0;20.0;1.0;0.62;0.04;0.25;0.04826845496953635;0.0;20.0;0.0
1;0.0;0.0;0.0;0.09284185691870868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.45;0.0;0.0;0.0;0.0;14.0;1.0;0.6;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.15;0.375;0.18154223010513754;0.0;12.0;1.0
0;0.91;0.13;0.9090909090909092;0.20154207941556884;0.0;20.0;1.0;1.0;0.14;1.0;0.08821621827824618;0.0;20.0;1.0;1.0;0.04;0.375;0.03941102844929034;0.0;20.0;0.0
1;0.45;0.015;0.18181818181818182;0.08238375129745339;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;1.0;0.0;0.0;0.17536795195756083;0.0;20.0;0.0;0.8;0.08;0.4;0.45412077791469985;0.0;9.0;1.0;1.0;0.01;0.125;0.018432820714705644;0.0;18.0;1.0
1;0.45;0.01;0.09090909090909091;0.2059660265829412;0.0;1.0;1.0;0.8;0.0;0.0;0.0;0.0;14.0;1.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0
1;0.82;0.01;0.09090909090909091;0.010315761879856519;0.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;10.0;1.0;0.29;0.0;0.0;0.0;0.0;3.0;0.0
0;1.0;0.0;0.0;0.051578809399282596;0.0;17.5;1.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0
1;0.55;0.0;0.0;0.3301043801554086;0.0;9.0;1.0;0.4;0.0;0.0;0.0;0.0;1.5;1.0;0.62;0.0;0.0;0.0;0.0;2.5;1.0
0;0.45;0.09;0.4545454545454546;0.15382352094909157;0.0;20.0;1.0;0.8;0.045;0.4;0.24558355817662675;0.0;5.0;0.0;0.12;0.113;0.625;0.07301351737426813;0.0;10.0;0.0
0;0.45;0.005;0.09090909090909091;0.3607850045667868;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;18.75;1.0;1.0;0.16;0.125;0.2949251314352903;0.0;17.0;1.0
1;0.36;0.0;0.0;0.14256803770597307;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.1;1.0
0;0.64;0.0375;0.4545454545454546;0.09717588441271147;0.0;6.0;1.0;0.4;0.015;0.2;0.1323243274173693;0.0;0.0;0.0;0.57;0.132;0.625;0.1395617917247478;0.0;5.55;1.0
1;1.0;0.075;0.2727272727272727;0.34002686779101826;0.0;5.0;1.0;1.0;0.075;0.8;0.24159006344397488;0.0;5.0;1.0;1.0;0.15;0.625;0.12286352563756592;0.0;5.0;1.0
1;0.64;0.03;0.2727272727272727;0.08746954571857413;0.0;0.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.07;0.6363636363636364;0.021954432251780547;0.0;13.0;0.0;0.8;0.0;0.0;0.0;0.0;20.0;1.0;0.5;0.0;0.0;0.0;0.0;19.0;1.0
0;0.64;0.09;0.09090909090909091;0.10851037036033648;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.15;0.5;0.1959435719373167;0.0;20.0;1.0
1;0.73;0.0;0.0;0.41263047519426077;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;0.75;0.0;0.0;0.0;0.0;15.0;0.0
1;0.55;0.0;0.0;0.0;0.0;0.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.04;0.36363636363636365;0.01872280273304132;0.0;12.0;1.0;1.0;0.05;1.0;0.0;0.0;11.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.73;0.0;0.0;0.1650521900777043;0.0;14.0;1.0;0.8;0.05;0.2;0.4410810913912309;0.0;0.0;0.0;0.88;0.0;0.0;0.0;0.0;20.0;1.0
1;0.55;0.0;0.0;0.22694676135684344;0.0;1.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;4.0;1.0;0.38;0.0;0.0;0.0;0.0;0.0;1.0
0;0.82;0.04;0.36363636363636365;0.01872280273304132;0.0;16.0;1.0;1.0;0.05;1.0;0.0;0.0;18.0;1.0;1.0;0.08;1.0;0.0;0.0;11.0;1.0
0;0.82;0.0;0.0;0.1547364281978478;0.0;13.0;1.0;0.6;0.03;0.2;0.2646486548347386;0.0;13.0;0.0;0.88;0.0;0.0;0.0;0.0;20.0;1.0
0;0.91;0.01;0.09090909090909091;0.27810948306572564;0.0;15.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;17.0;0.0;0.62;0.0;0.0;0.0;0.0;10.0;0.0
0;1.0;0.0;0.0;0.17536795195756083;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;1.0;0.05;0.2727272727272727;0.2872876223854111;0.0;20.0;1.0;1.0;0.08;0.8;0.17643243655649238;0.0;20.0;1.0;0.75;0.04;0.25;0.04826845496953635;0.0;20.0;0.0
1;0.27;0.0;0.0;0.041263047519426076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0
0;0.45;0.0;0.0;0.14442066631799125;0.0;20.0;1.0;0.4;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.18;0.375;0.2062029300202046;0.0;0.0;1.0
0;0.64;0.03;0.2727272727272727;0.39053508467378417;0.0;13.0;1.0;0.6;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;1.0;0.0;0.0;0.3094728563956956;0.0;14.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;18.0;0.0;0.88;0.01;0.125;0.018432820714705644;0.0;18.0;0.0
0;1.0;0.0;0.0;0.1650521900777043;0.0;18.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;20.0;0.0;0.88;0.02;0.25;0.024134227484768175;0.0;20.0;0.0
