Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Процент баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Процент баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Процент баллов до Контрольная работа 3;Контрольная работа 3
1.0;0;0.93;0.16;8.0;0.52;0.6665;1.0;0.06;3.0;0.26;0.7165;1.0;0.1;5.0;0.43;0.667
0.0;0;0.86;0.19;8.0;0.61;0.3;0.75;0.01;1.0;0.04;0.5;0.86;0.2;6.0;0.87;0.3
1.0;0;1.0;0.1495;8.0;0.48;0.8699999999999999;1.0;0.09949999999999999;4.0;0.43;0.825;1.0;0.127;6.0;0.55;0.9650000000000001
1.0;0;0.86;0.13;7.0;0.42;0.524;1.0;0.06;3.0;0.26;0.525;1.0;0.1;5.0;0.43;0.6799999999999999
1.0;1;1.0;0.054000000000000006;9.0;0.17;0.05;1.0;0.009;3.0;0.04;0.195;1.0;0.019999999999999997;6.0;0.09;0.3
1.0;1;0.21;0.0;0.0;0.0;0.275;0.75;0.0;0.0;0.0;0.36;0.71;0.02;1.0;0.09;0.5335
1.0;1;0.79;0.1;6.0;0.32;0.35750000000000004;0.75;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.15
1.0;0;0.57;0.14;7.0;0.45;0.849;0.75;0.06;3.0;0.26;0.787;0.43;0.08;4.0;0.35;0.875
0.0;1;0.86;0.18;9.0;0.58;0.85;0.5;0.01;1.0;0.04;0.0;0.43;0.01;1.0;0.04;0.2
1.0;1;1.0;0.028999999999999998;4.0;0.09;0.33999999999999997;1.0;0.04;2.0;0.17;0.3165;1.0;0.05;3.0;0.22;0.2915
1.0;0;0.93;0.12;8.0;0.39;0.9;1.0;0.06;3.0;0.26;1.0;1.0;0.11;6.0;0.48;0.9
0.0;0;1.0;0.11;8.0;0.35;0.55;0.5;0.07;4.0;0.3;0.45;1.0;0.11;6.0;0.48;0.6
1.0;1;1.0;0.055;4.0;0.18;0.19;0.5;0.015;1.0;0.07;0.329;0.71;0.02;1.0;0.09;0.3
0.0;0;0.71;0.16;8.0;0.52;0.4;0.5;0.06;3.0;0.26;0.3;0.86;0.1;5.0;0.43;0.35
1.0;0;0.86;0.075;7.0;0.24;0.44000000000000006;1.0;0.03;3.0;0.13;0.5265;1.0;0.095;6.0;0.41;0.7335
0.0;0;0.93;0.23199999999999998;9.0;0.75;0.45499999999999996;1.0;0.06;3.0;0.26;0.64;1.0;0.06;3.0;0.26;0.55
0.0;0;0.79;0.16;8.0;0.52;0.9099999999999999;1.0;0.04;2.0;0.17;0.5730000000000001;0.86;0.2;5.0;0.87;0.76
1.0;0;0.93;0.14;8.0;0.45;0.5;0.5;0.03;2.0;0.13;0.7;1.0;0.08;4.0;0.35;0.7
1.0;0;1.0;0.096;9.0;0.31;0.585;1.0;0.047;3.0;0.2;0.5650000000000001;1.0;0.103;6.0;0.45;0.64
1.0;0;0.86;0.1;7.0;0.32;0.4;1.0;0.04;3.0;0.17;0.7;1.0;0.06;4.0;0.26;0.6
0.0;1;0.29;0.0545;7.0;0.18;0.0;0.5;0.0395;4.0;0.17;0.0;0.0;0.06;3.0;0.26;0.0
1.0;1;0.64;0.06;5.0;0.19;0.35;1.0;0.04;3.0;0.17;0.9;0.86;0.01;1.0;0.04;0.6
0.0;0;0.86;0.09;6.0;0.29;0.65;1.0;0.04;3.0;0.17;0.95;1.0;0.08;4.0;0.35;0.8
1.0;0;1.0;0.16;8.0;0.52;0.607;0.5;0.06;3.0;0.26;0.6;0.29;0.1;5.0;0.43;0.6
0.0;1;0.43;0.08;5.0;0.26;0.1;0.0;0.005;1.0;0.02;0.55;0.0;0.06;4.0;0.26;0.0
1.0;1;1.0;0.02;1.0;0.06;0.32;0.25;0.0;0.0;0.0;0.3225;0.71;0.0;0.0;0.0;0.15
1.0;0;1.0;0.102;6.0;0.33;0.5865;1.0;0.04;2.0;0.17;0.7165;1.0;0.03;2.0;0.13;0.7030000000000001
1.0;0;1.0;0.08;7.0;0.26;0.65;1.0;0.04;3.0;0.17;0.95;1.0;0.07;4.0;0.3;0.4
0.0;1;0.93;0.16;8.0;0.52;0.05;1.0;0.02;2.0;0.09;0.1;1.0;0.19;6.0;0.82;0.0
1.0;0;0.79;0.136;7.0;0.44;0.54;0.75;0.05;3.0;0.22;0.85;0.71;0.08;4.0;0.35;0.845
0.0;0;0.93;0.086;5.0;0.28;0.16499999999999998;1.0;0.06;3.0;0.26;0.725;0.71;0.08;4.0;0.35;0.3915
1.0;1;0.43;0.013999999999999999;1.0;0.05;0.54;0.5;0.0;0.0;0.0;0.3775;0.71;0.04;3.0;0.17;0.35
0.0;0;0.71;0.2;9.0;0.65;0.426;0.25;0.06;3.0;0.26;0.75;0.71;0.102;5.0;0.44;0.505
1.0;0;0.93;0.15;8.0;0.48;0.9810000000000001;1.0;0.06;3.0;0.26;0.7769999999999999;1.0;0.11;5.0;0.48;0.725
1.0;1;0.64;0.02;1.0;0.06;0.21400000000000002;1.0;0.0;0.0;0.0;0.373;0.29;0.0;0.0;0.0;0.13999999999999999
1.0;1;0.57;0.035;2.0;0.11;0.71;0.75;0.02;1.0;0.09;0.3765;0.71;0.03;2.0;0.13;0.6
0.0;0;0.93;0.11;8.0;0.35;0.55;1.0;0.06;4.0;0.26;0.4;1.0;0.11;6.0;0.48;0.35
1.0;0;0.86;0.15;8.0;0.48;0.62;1.0;0.10800000000000001;4.0;0.47;0.6849999999999999;1.0;0.15;6.0;0.65;0.885
1.0;0;0.93;0.12;9.0;0.39;0.7;1.0;0.055;3.0;0.24;0.77;0.86;0.075;4.0;0.32;0.9099999999999999
0.0;0;0.86;0.13;7.0;0.42;0.15;1.0;0.11;3.0;0.48;0.15;1.0;0.14;6.0;0.61;0.1
1.0;0;0.86;0.16;8.0;0.52;0.125;0.25;0.08;3.0;0.35;0.605;0.71;0.064;4.0;0.28;0.7424999999999999
1.0;1;0.71;0.04;2.0;0.13;0.643;1.0;0.04;2.0;0.17;0.421;1.0;0.02;1.0;0.09;0.725
1.0;0;0.86;0.1;6.0;0.32;0.82;1.0;0.04;2.0;0.17;0.8300000000000001;0.43;0.05;3.0;0.22;0.77
1.0;1;0.79;0.038000000000000006;7.0;0.12;0.075;0.0;0.0;0.0;0.0;0.67;1.0;0.062;5.0;0.27;0.45
1.0;0;0.79;0.15;8.0;0.48;0.175;0.75;0.1833;4.0;0.8;0.7275;0.86;0.048;3.0;0.21;0.675
0.0;0;1.0;0.18600000000000003;9.0;0.6;0.4565;1.0;0.06;3.0;0.26;0.79;1.0;0.11;5.0;0.48;0.735
0.0;0;1.0;0.13;9.0;0.42;0.5;1.0;0.06;3.0;0.26;0.55;1.0;0.13;6.0;0.56;0.8
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.86;0.14;8.0;0.45;0.9755;1.0;0.06;3.0;0.26;0.8724999999999999;1.0;0.13;5.0;0.56;0.7785
1.0;0;0.71;0.153;9.0;0.49;0.495;1.0;0.055;3.0;0.24;0.725;0.86;0.107;5.0;0.46;0.825
1.0;0;0.93;0.1425;8.0;0.46;0.875;1.0;0.07200000000000001;4.0;0.31;0.9800000000000001;1.0;0.12;6.0;0.52;0.7655000000000001
1.0;0;0.93;0.16;8.0;0.52;0.8825;1.0;0.06;3.0;0.26;0.8414999999999999;0.86;0.1;5.0;0.43;0.8140000000000001
0.0;1;0.64;0.05;3.0;0.16;0.1385;0.25;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
0.0;0;0.57;0.2;8.0;0.65;0.35;0.75;0.05;3.0;0.22;0.15;1.0;0.17;6.0;0.74;0.35
0.0;0;1.0;0.14300000000000002;8.0;0.46;0.356;1.0;0.06;3.0;0.26;0.76;1.0;0.08;4.0;0.35;0.5650000000000001
0.0;0;0.57;0.135;9.0;0.44;0.175;0.0;0.06;3.0;0.26;0.3835;0.43;0.06;3.0;0.26;0.675
1.0;0;0.86;0.18;8.0;0.58;0.2;1.0;0.02;2.0;0.09;0.1;1.0;0.15;6.0;0.65;0.1
1.0;1;0.64;0.0;0.0;0.0;0.1;1.0;0.01;1.0;0.04;0.4;1.0;0.0;0.0;0.0;0.55
1.0;0;1.0;0.13;7.0;0.42;0.7;1.0;0.085;4.0;0.37;0.45;1.0;0.12;6.0;0.52;0.3
1.0;0;1.0;0.128;9.0;0.41;0.625;1.0;0.055;3.0;0.24;0.55;0.86;0.09099999999999998;6.0;0.39;0.825
0.0;0;1.0;0.205;9.0;0.66;0.75;1.0;0.055;3.0;0.24;0.8;1.0;0.115;6.0;0.5;0.6
0.0;0;0.79;0.12;8.0;0.39;0.7875;1.0;0.03;2.0;0.13;0.584;0.57;0.073;4.0;0.32;0.35
1.0;0;1.0;0.12;7.0;0.39;0.833;1.0;0.06;4.0;0.26;0.7150000000000001;1.0;0.07200000000000001;4.0;0.31;0.9400000000000001
1.0;0;0.86;0.16;8.0;0.52;0.3;1.0;0.08;4.0;0.35;0.55;0.86;0.1;6.0;0.43;0.55
1.0;0;0.86;0.165;9.0;0.53;0.55;1.0;0.06;3.0;0.26;0.65;0.86;0.125;6.0;0.54;0.65
1.0;0;0.86;0.15;8.0;0.48;0.45;0.75;0.1;3.0;0.43;0.5;0.57;0.17;5.0;0.74;0.4
1.0;1;0.93;0.05;4.0;0.16;0.45;1.0;0.06;3.0;0.26;0.5;0.43;0.03;2.0;0.13;0.0
1.0;0;1.0;0.06699999999999999;9.0;0.22;0.29;1.0;0.025;3.0;0.11;0.52;1.0;0.095;6.0;0.41;0.85
1.0;0;0.86;0.1;6.0;0.32;0.35;0.5;0.04;2.0;0.17;0.7;0.71;0.06;3.0;0.26;0.6835
1.0;1;0.43;0.0;0.0;0.0;0.1;0.25;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
1.0;0;1.0;0.15;8.0;0.48;0.4615;1.0;0.06;3.0;0.26;0.1055;1.0;0.1;5.0;0.43;0.275
1.0;1;0.71;0.17;8.0;0.55;0.2;1.0;0.02;2.0;0.09;0.1;0.71;0.1;1.0;0.43;0.0
0.0;1;0.21;0.0;0.0;0.0;0.025;1.0;0.009000000000000001;1.0;0.04;0.2565;1.0;0.0;0.0;0.0;0.05
1.0;1;0.79;0.036500000000000005;8.0;0.12;0.1975;0.25;0.01;1.0;0.04;0.0;0.71;0.006000000000000001;3.0;0.03;0.12
1.0;0;0.71;0.16;8.0;0.52;0.35;0.5;0.06;3.0;0.26;0.35;1.0;0.1;5.0;0.43;0.35
1.0;1;0.93;0.05;3.0;0.16;0.35350000000000004;0.5;0.0;0.0;0.0;0.119;0.43;0.0;0.0;0.0;0.0
0.0;0;0.93;0.16;8.0;0.52;0.55;0.75;0.06;3.0;0.26;0.7;0.86;0.1;5.0;0.43;0.75
1.0;1;1.0;0.0;0.0;0.0;0.22949999999999998;0.5;0.0;0.0;0.0;0.223;1.0;0.0;0.0;0.0;0.19
1.0;0;1.0;0.16;8.0;0.52;1.0;1.0;0.06;3.0;0.26;0.95;1.0;0.09;5.0;0.39;1.0
1.0;0;0.79;0.14;8.0;0.45;0.7;1.0;0.03;2.0;0.13;0.95;1.0;0.1;5.0;0.43;0.65
0.0;1;0.79;0.17;9.0;0.55;0.1;1.0;0.02;2.0;0.09;0.15;0.86;0.14;5.0;0.61;0.1
1.0;1;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.86;0.10949999999999999;8.0;0.35;0.365;1.0;0.0425;4.0;0.18;0.665;1.0;0.087;6.0;0.38;0.615
1.0;0;0.79;0.11;8.0;0.35;0.8;1.0;0.04;3.0;0.17;0.9;1.0;0.1;5.0;0.43;0.75
0.0;1;0.43;0.01;1.0;0.03;0.23500000000000001;0.25;0.04;2.0;0.17;0.417;0.57;0.0;0.0;0.0;0.3
1.0;0;0.86;0.205;9.0;0.66;0.65;0.75;0.05;3.0;0.22;0.6;0.43;0.065;4.0;0.28;0.05
0.0;0;0.79;0.10099999999999999;6.0;0.33;0.54;0.75;0.05;3.0;0.22;0.675;1.0;0.05;3.0;0.22;0.5549999999999999
0.0;0;1.0;0.11399999999999999;8.0;0.37;0.395;1.0;0.092;4.0;0.4;0.58;0.71;0.115;6.0;0.5;0.7
1.0;1;0.93;0.04;2.0;0.13;0.22000000000000003;1.0;0.0;0.0;0.0;0.3295;0.86;0.02;1.0;0.09;0.35
1.0;1;0.71;0.03;3.0;0.1;0.3415;1.0;0.01;1.0;0.04;0.3725;0.43;0.01;1.0;0.04;0.0
1.0;0;0.57;0.145;8.0;0.47;0.19;0.75;0.07;4.0;0.3;0.61;1.0;0.08;4.0;0.35;0.45
0.0;0;0.79;0.11;6.0;0.35;0.6915;1.0;0.06;3.0;0.26;0.608;0.86;0.1;5.0;0.43;0.86
0.0;0;0.93;0.18;9.0;0.58;0.8;0.75;0.06;3.0;0.26;0.5;0.71;0.08;4.0;0.35;0.45
0.0;0;0.79;0.115;7.0;0.37;0.45;0.25;0.07;4.0;0.3;0.35;0.57;0.09;5.0;0.39;0.7
0.0;0;1.0;0.16;8.0;0.52;0.6;0.25;0.06;3.0;0.26;0.6;0.86;0.1;5.0;0.43;0.65
1.0;0;1.0;0.08;6.0;0.26;0.55;1.0;0.02;2.0;0.09;0.55;1.0;0.08;5.0;0.35;0.7
1.0;0;1.0;0.172;9.0;0.55;0.915;1.0;0.055;3.0;0.24;0.96;1.0;0.10099999999999998;6.0;0.44;0.95
1.0;0;0.93;0.08;7.0;0.26;0.7;1.0;0.04;3.0;0.17;0.75;1.0;0.08;4.0;0.35;0.95
1.0;0;1.0;0.16;8.0;0.52;0.6;1.0;0.06;3.0;0.26;0.7;1.0;0.1;5.0;0.43;0.5
1.0;1;0.5;0.04;3.0;0.13;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.86;0.16;8.0;0.52;0.508;1.0;0.04;2.0;0.17;0.697;1.0;0.04;3.0;0.17;0.8085000000000001
1.0;0;1.0;0.14;8.0;0.45;0.09;1.0;0.06;3.0;0.26;0.223;1.0;0.1;5.0;0.43;0.175
1.0;1;0.79;0.06;5.0;0.19;0.25;1.0;0.02;2.0;0.09;0.0;0.29;0.0;0.0;0.0;0.45
0.0;0;1.0;0.115;7.0;0.37;0.53;1.0;0.04;2.0;0.17;0.825;1.0;0.08;4.0;0.35;0.595
0.0;0;0.93;0.15;8.0;0.48;0.5955;1.0;0.06;3.0;0.26;0.637;1.0;0.1;5.0;0.43;0.8915
1.0;0;0.86;0.1295;7.0;0.42;0.845;0.75;0.0965;4.0;0.42;0.9349999999999999;0.57;0.08199999999999999;5.0;0.35;0.6950000000000001
1.0;1;0.5;0.01;1.0;0.03;0.13999999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.93;0.18;9.0;0.58;0.3;1.0;0.05;3.0;0.22;0.7;0.86;0.12;6.0;0.52;0.65
1.0;1;0.14;0.0;0.0;0.0;0.0;0.25;0.005;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.79;0.105;8.0;0.34;0.5;0.75;0.06;4.0;0.26;0.7;0.86;0.1;5.0;0.43;0.6
0.0;0;0.64;0.095;8.0;0.31;0.55;1.0;0.05;3.0;0.22;0.75;1.0;0.11;6.0;0.48;0.7
1.0;1;0.71;0.13;8.0;0.42;0.08499999999999999;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;1.0;0.10500000000000002;8.0;0.34;0.3365;1.0;0.02;1.0;0.09;0.6945;1.0;0.0;0.0;0.0;0.625
1.0;0;0.64;0.16;8.0;0.52;0.0625;0.75;0.06;3.0;0.26;0.5085;0.86;0.1;5.0;0.43;0.5
1.0;0;0.93;0.16;8.0;0.52;0.40650000000000003;1.0;0.06;3.0;0.26;0.522;1.0;0.1;5.0;0.43;0.29500000000000004
1.0;1;1.0;0.13;7.0;0.42;0.125;1.0;0.06;3.0;0.26;0.2105;1.0;0.08;4.0;0.35;0.3
0.0;0;1.0;0.16;8.0;0.52;0.853;0.75;0.04;2.0;0.17;0.8145;0.71;0.07400000000000001;4.0;0.32;0.65
0.0;1;0.14;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.29;0.03;1.0;0.13;0.0
1.0;0;1.0;0.16;8.0;0.52;0.85;1.0;0.05;3.0;0.22;0.6;1.0;0.1;5.0;0.43;0.6
1.0;1;0.5;0.0;0.0;0.0;0.025;1.0;0.0;0.0;0.0;0.0;0.14;0.0;0.0;0.0;0.0
0.0;1;0.71;0.0;0.0;0.0;0.2585;0.5;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0
1.0;0;0.79;0.16;8.0;0.52;0.8949999999999999;1.0;0.04;2.0;0.17;0.9349999999999999;0.86;0.1;5.0;0.43;0.925
1.0;0;0.71;0.12;7.0;0.39;0.6940000000000001;1.0;0.06;3.0;0.26;0.23349999999999999;1.0;0.1;5.0;0.43;0.275
0.0;0;0.5;0.1;5.0;0.32;0.8;0.75;0.0;0.0;0.0;0.75;0.57;0.01;1.0;0.04;0.5
0.0;0;0.71;0.24;9.0;0.77;0.1645;0.5;0.04;3.0;0.17;0.45949999999999996;1.0;0.06;3.0;0.26;0.35
1.0;0;0.64;0.09;6.0;0.29;0.2;0.5;0.04;2.0;0.17;0.65;0.86;0.07;4.0;0.3;0.5
0.0;0;0.93;0.18;9.0;0.58;0.75;1.0;0.04;2.0;0.17;0.65;1.0;0.06;3.0;0.26;0.8
1.0;0;0.93;0.08;5.0;0.26;0.7;0.75;0.04;2.0;0.17;0.9;1.0;0.07;4.0;0.3;0.75
1.0;0;0.79;0.15100000000000002;8.0;0.49;0.6599999999999999;0.75;0.091;4.0;0.4;0.6950000000000001;0.86;0.15;6.0;0.65;0.8400000000000001
1.0;0;1.0;0.11;8.0;0.35;0.75;1.0;0.06;3.0;0.26;0.85;0.71;0.1;5.0;0.43;0.65
1.0;0;0.71;0.09;6.0;0.29;0.9335000000000001;0.75;0.04;2.0;0.17;0.6085;0.71;0.02;1.0;0.09;0.4835
0.0;0;0.86;0.13;8.0;0.42;0.6;0.5;0.07;4.0;0.3;0.6;1.0;0.1;6.0;0.43;0.55
0.0;1;1.0;0.09;7.0;0.29;0.15;0.75;0.02;2.0;0.09;0.45;0.71;0.07;4.0;0.3;0.0
1.0;1;1.0;0.05;3.0;0.16;0.25;1.0;0.01;1.0;0.04;0.35;1.0;0.0;0.0;0.0;0.4
1.0;0;0.86;0.16;8.0;0.52;0.8605;1.0;0.06;3.0;0.26;0.8949999999999999;1.0;0.1;5.0;0.43;0.875
0.0;0;0.71;0.15;8.0;0.48;0.6815;1.0;0.06;3.0;0.26;0.5815;1.0;0.1;5.0;0.43;0.7215
0.0;0;0.93;0.159;8.0;0.51;0.79;1.0;0.10800000000000001;4.0;0.47;0.45999999999999996;0.86;0.22;6.0;0.95;0.89
0.0;0;0.93;0.16;8.0;0.52;1.0;1.0;0.08;4.0;0.35;0.65;1.0;0.08;4.0;0.35;1.0
1.0;0;0.86;0.09;5.0;0.29;0.5405;0.25;0.06;3.0;0.26;0.6785;0.86;0.04;2.0;0.17;0.7
1.0;1;0.86;0.15;8.0;0.48;0.5;1.0;0.03;2.0;0.13;0.15;1.0;0.03;3.0;0.13;0.5
1.0;0;0.64;0.135;8.0;0.44;0.6315000000000001;0.75;0.06;3.0;0.26;0.64;1.0;0.1;5.0;0.43;0.7075
1.0;0;1.0;0.1555;8.0;0.5;0.8550000000000001;1.0;0.1235;4.0;0.54;0.8949999999999999;1.0;0.13;5.0;0.56;0.74
0.0;0;1.0;0.2;9.0;0.65;0.7;1.0;0.06;3.0;0.26;0.85;1.0;0.12;5.0;0.52;0.65
1.0;0;0.86;0.17;9.0;0.55;0.9324999999999999;1.0;0.047;3.0;0.2;0.9055;1.0;0.077;4.0;0.33;0.8775000000000001
0.0;0;0.86;0.14;8.0;0.45;0.508;1.0;0.08;4.0;0.35;0.5665;0.86;0.15;5.0;0.65;0.35
1.0;0;0.79;0.125;7.0;0.4;0.25;0.75;0.06;3.0;0.26;0.907;0.43;0.16;6.0;0.69;0.9525
1.0;1;0.43;0.01;1.0;0.03;0.3;1.0;0.01;1.0;0.04;0.6;0.14;0.0;0.0;0.0;0.0
1.0;0;0.86;0.155;8.0;0.5;0.375;1.0;0.06;3.0;0.26;0.533;0.71;0.1;5.0;0.43;0.975
0.0;1;0.93;0.125;7.0;0.4;0.37;0.75;0.02;1.0;0.09;0.0;0.43;0.0;0.0;0.0;0.0
1.0;0;0.86;0.07;4.0;0.23;0.8779999999999999;0.75;0.0;0.0;0.0;0.6415;0.86;0.08;4.0;0.35;0.6925
0.0;1;0.79;0.05;5.0;0.16;0.4;1.0;0.02;2.0;0.09;0.55;0.43;0.0;0.0;0.0;0.75
0.0;0;0.93;0.14;8.0;0.45;0.35;1.0;0.1;3.0;0.43;0.3;1.0;0.2;6.0;0.87;0.25
1.0;0;1.0;0.17700000000000002;9.0;0.57;0.768;0.5;0.057999999999999996;3.0;0.25;1.0;1.0;0.1;5.0;0.43;0.8175000000000001
1.0;1;0.93;0.036000000000000004;2.0;0.12;0.1;0.5;0.0;0.0;0.0;0.1665;0.43;0.0;0.0;0.0;0.0
0.0;0;0.93;0.13;8.0;0.42;0.5;1.0;0.07;4.0;0.3;0.5;0.86;0.07;4.0;0.3;0.6
0.0;1;0.79;0.12;8.0;0.39;0.4;1.0;0.04;3.0;0.17;0.3;0.86;0.02;2.0;0.09;0.4
1.0;0;1.0;0.14;8.0;0.45;0.7;1.0;0.04;2.0;0.17;0.85;1.0;0.09;5.0;0.39;0.8
1.0;0;0.64;0.106;7.0;0.34;0.614;1.0;0.04;2.0;0.17;0.62;0.86;0.05;3.0;0.22;0.8150000000000001
1.0;1;0.0;0.0;0.0;0.0;0.0;0.25;0.005;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.5;0.1;6.0;0.32;0.08;0.75;0.01;1.0;0.04;0.3565;0.71;0.04;2.0;0.17;0.15
1.0;1;0.07;0.01;1.0;0.03;0.0;0.5;0.01;1.0;0.04;0.0;0.43;0.0;0.0;0.0;0.1
1.0;0;1.0;0.175;9.0;0.56;0.9724999999999999;0.75;0.034;2.0;0.15;0.9800000000000001;1.0;0.105;5.0;0.45;1.0
1.0;0;0.93;0.16;8.0;0.52;0.633;1.0;0.06;3.0;0.26;0.3305;1.0;0.1;5.0;0.43;0.4165
1.0;0;0.93;0.16;8.0;0.52;0.85;1.0;0.03;2.0;0.13;0.8;1.0;0.08;5.0;0.35;0.8
0.0;1;0.71;0.022000000000000002;2.0;0.07;0.39249999999999996;1.0;0.0;0.0;0.0;0.35;0.86;0.0;0.0;0.0;0.54
0.0;0;0.71;0.183;9.0;0.59;0.865;1.0;0.053;3.0;0.23;0.375;1.0;0.231;6.0;1.0;0.765
1.0;1;0.64;0.08;5.0;0.26;0.16;0.75;0.0;0.0;0.0;0.25;0.71;0.0;0.0;0.0;0.25
1.0;0;0.79;0.13;7.0;0.42;0.15;1.0;0.2302;4.0;1.0;0.99;0.86;0.03;2.0;0.13;0.9
1.0;0;0.79;0.12;7.0;0.39;0.85;1.0;0.04;3.0;0.17;1.0;0.57;0.02;1.0;0.09;0.9
0.0;0;1.0;0.13;8.0;0.42;0.7;1.0;0.05;3.0;0.22;0.8;1.0;0.1;5.0;0.43;0.9
0.0;0;1.0;0.16;8.0;0.52;0.85;1.0;0.06;3.0;0.26;0.75;1.0;0.1;5.0;0.43;0.95
1.0;0;0.79;0.135;7.0;0.44;0.48250000000000004;0.75;0.1;4.0;0.43;0.8400000000000001;0.71;0.08;4.0;0.35;0.9
1.0;1;0.29;0.013000000000000001;1.0;0.04;0.395;0.5;0.02;1.0;0.09;0.5055;0.57;0.04;2.0;0.17;0.35
0.0;0;0.93;0.18;9.0;0.58;0.86;0.75;0.04;2.0;0.17;0.425;1.0;0.20600000000000002;6.0;0.89;0.77
1.0;0;0.29;0.05;5.0;0.16;0.0;0.25;0.01;1.0;0.04;0.0;0.07;0.0;0.0;0.0;0.0
1.0;1;0.43;0.0;0.0;0.0;0.0;0.25;0.02;2.0;0.09;0.0;0.29;0.17;6.0;0.74;0.0
1.0;0;0.64;0.1195;7.0;0.39;0.75;1.0;0.1025;4.0;0.45;1.0;1.0;0.10599999999999998;6.0;0.46;0.95
1.0;0;0.71;0.18;9.0;0.58;0.25;0.75;0.06;3.0;0.26;0.49000000000000005;0.57;0.12;6.0;0.52;0.9414999999999999
0.0;1;0.79;0.06;4.0;0.19;0.1975;0.5;0.04;2.0;0.17;0.4;0.43;0.04;2.0;0.17;0.075
1.0;0;0.64;0.163;9.0;0.53;0.525;0.5;0.005;1.0;0.02;0.395;0.71;0.09699999999999999;5.0;0.42;0.71
1.0;0;0.71;0.155;8.0;0.5;0.485;1.0;0.06;3.0;0.26;0.46699999999999997;0.86;0.07;4.0;0.3;0.5349999999999999
1.0;0;0.71;0.13;8.0;0.42;0.4915;0.75;0.06;3.0;0.26;0.575;0.71;0.1;5.0;0.43;0.9460000000000001
1.0;1;0.86;0.1;7.0;0.32;0.65;1.0;0.05;3.0;0.22;0.0;0.86;0.1;5.0;0.43;0.55
0.0;0;0.86;0.125;8.0;0.4;0.4525;1.0;0.06;3.0;0.26;0.675;1.0;0.08;4.0;0.35;0.5915
0.0;0;1.0;0.165;9.0;0.53;0.8;1.0;0.055;3.0;0.24;0.75;0.57;0.095;6.0;0.41;0.45
0.0;1;0.93;0.04;3.0;0.13;0.3;0.75;0.0;0.0;0.0;0.1365;1.0;0.0;0.0;0.0;0.2665
1.0;0;1.0;0.12300000000000001;9.0;0.4;0.78;1.0;0.054000000000000006;3.0;0.23;0.8099999999999999;1.0;0.09100000000000001;6.0;0.39;0.505
0.0;0;1.0;0.19;9.0;0.61;0.625;1.0;0.055;3.0;0.24;0.78;1.0;0.16;6.0;0.69;0.78
1.0;0;0.86;0.14;7.0;0.45;0.9025000000000001;1.0;0.04;2.0;0.17;0.95;1.0;0.12;6.0;0.52;0.945
0.0;0;1.0;0.15;8.0;0.48;0.8470000000000001;0.5;0.09;4.0;0.39;0.8039999999999999;1.0;0.08199999999999999;4.0;0.35;0.726
1.0;1;0.79;0.12;7.0;0.39;0.5265;0.5;0.02;1.0;0.09;0.488;0.43;0.015;2.0;0.06;0.74
1.0;0;0.71;0.16;8.0;0.52;0.8949999999999999;1.0;0.05;3.0;0.22;0.95;0.86;0.1;5.0;0.43;0.8
1.0;0;0.86;0.124;8.0;0.4;0.8099999999999999;0.5;0.10099999999999999;4.0;0.44;0.9650000000000001;0.71;0.13;6.0;0.56;0.795
1.0;0;0.71;0.17400000000000002;9.0;0.56;0.52;1.0;0.043;3.0;0.19;0.545;0.86;0.11699999999999999;6.0;0.51;0.49000000000000005
1.0;1;0.93;0.11;8.0;0.35;0.2;0.75;0.05;3.0;0.22;0.0;0.71;0.16;5.0;0.69;0.0
0.0;1;0.43;0.01;1.0;0.03;0.15;0.0;0.0;0.0;0.0;0.5;0.86;0.03;2.0;0.13;0.15
1.0;1;0.93;0.02;1.0;0.06;0.3075;1.0;0.0;0.0;0.0;0.3625;1.0;0.0;0.0;0.0;0.2835
1.0;0;0.71;0.18;9.0;0.58;0.5;1.0;0.06;3.0;0.26;0.75;0.86;0.08;4.0;0.35;0.9
