Команды;Направление;Пол;Баллы;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Контрольная работа 3
ПиОА АТ-29, ПиОА К-29, ПиОА Л-04, ПиОА П-29;09.03.02 Информационные системы и технологии;0;80.37;0;1.0;0.14;0.8;0.8306623862918076;12.59;1.0;0.06;0.2;0.24450856673155555;14.45;0.88;0.1;0.21739130434782608;0.20733351048451762;18.33
ПиОА АТ-37, ПиОА К-37, ПиОА Л-01, ПиОА П-37;38.03.01 Экономика;0;77.26;0;1.0;0.14400000000000002;0.8;0.7539230729988305;9.66;0.8;0.044000000000000004;0.2;0.22065764102703844;16.31;0.75;0.095;0.21739130434782608;0.19117855147484897;14.99
ПиОА АТ-29, ПиОА К-29, ПиОА Л-04, ПиОА П-29;09.03.02 Информационные системы и технологии;1;13.67;1;0.8;0.04;0.2;0.8000000000000002;2.67;0.4;0.0;0.0;0.18715936836843095;2.0;0.5;0.0;0.0;0.12732107233556428;5.0
ПиОА АТ-29, ПиОА К-29, ПиОА Л-04, ПиОА П-29;09.03.02 Информационные системы и технологии;0;61.47;1;0.9;0.12;0.6;0.9797958971132712;15.07;0.2;0.06;0.2;0.2697253571174677;10.4;0.5;0.04;0.08695652173913043;0.22571613656313527;2.0
ПиОА АТ-32, ПиОА К-32, ПиОА Л-04, ПиОА П-32;10.03.01 Информационная безопасность;1;77.5;0;0.9;0.1575;0.8;0.7890659034580064;12.2;0.8;0.052000000000000005;0.2;0.23800634276922805;15.42;0.75;0.098;0.21739130434782608;0.20317895689902227;8.33
ПиОА АТ-37, ПиОА К-37, ПиОА Л-01, ПиОА П-37;38.05.01 Экономическая безопасность;0;45.41;1;1.0;0.06899999999999999;0.6;0.7147726911403373;9.27;0.8;0.0;0.0;0.18392817143262108;14.58;0.62;0.01;0.043478260869565216;0.13454329636870463;11.66
ПиОА АТ-22, ПиОА К-22, ПиОА Л-01, ПиОА П-22;38.03.01 Экономика;1;3.2;1;0.5;0.032;0.2;0.6645299090334459;0.0;0.4;0.0;0.0;0.15503234704140956;0.0;0.12;0.0;0.0;0.1052853294206105;0.0
ПиОА АТ-31, ПиОА К-31, ПиОА Л-04, ПиОА П-31;09.03.02 Информационные системы и технологии;1;52.14;1;0.5;0.135;0.7;0.8958236433584458;6.14;0.6;0.06;0.2;0.25529093026805777;15.5;0.25;0.06;0.13043478260869565;0.22085448688495912;0.0
ПиОА АТ-29, ПиОА К-29, ПиОА Л-04, ПиОА П-29;10.03.01 Информационная безопасность;1;16.5;1;0.8;0.035;0.3;0.634428877022476;1.0;0.2;0.02;0.06666666666666667;0.19116561146574734;0.0;0.38;0.02;0.043478260869565216;0.154849156285247;3.0
ПиОА АТ-31, ПиОА К-31, ПиОА Л-04, ПиОА П-31;09.03.02 Информационные системы и технологии;0;82.79;0;1.0;0.16;0.8;0.8;13.14;1.0;0.06;0.2;0.24347323999182854;14.99;1.0;0.1;0.21739130434782608;0.2079144404840798;14.66
ПиОА АТ-32, ПиОА К-32, ПиОА Л-04, ПиОА П-32;03.03.02 Физика;1;61.0;1;1.0;0.126;0.8;0.7605261336732617;12.41;1.0;0.047;0.2;0.2178927834335386;6.11;0.75;0.09;0.21739130434782608;0.18818225958319829;0.0
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;02.03.03 Математическое обеспечение и администрирование информационных систем;1;79.19;0;0.9;0.12;0.6;0.9797958971132713;14.03;0.8;0.06;0.2;0.2697253571174677;16.66;0.88;0.09;0.21739130434782608;0.2174421266152846;17.5
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;02.03.03 Математическое обеспечение и администрирование информационных систем;0;85.47;0;1.0;0.16;0.8;0.8;11.01;1.0;0.06;0.2;0.24347323999182854;16.13;0.88;0.1;0.21739130434782608;0.2079144404840798;18.33
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;02.03.03 Математическое обеспечение и администрирование информационных систем;1;85.04;0;1.0;0.14;0.7;0.9165151389911681;13.8;1.0;0.06;0.2;0.25954334589839656;16.57;0.88;0.1;0.21739130434782608;0.21521189200199872;16.67
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;01.03.03 Механика и математическое моделирование;1;89.17;0;1.0;0.16;0.8;0.8;16.0;1.0;0.06;0.2;0.24347323999182854;15.84;1.0;0.1;0.21739130434782608;0.2079144404840798;17.33
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;09.03.02 Информационные системы и технологии;1;61.0;1;1.0;0.1;0.5;1.0;5.67;0.8;0.06;0.2;0.27467485907550926;16.0;0.88;0.08;0.17391304347826086;0.22571613656313527;11.33
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;09.03.02 Информационные системы и технологии;0;79.33;0;0.7;0.12;0.6;0.9797958971132712;16.0;0.8;0.06;0.2;0.2697253571174677;15.0;1.0;0.1;0.21739130434782608;0.22052656615934946;12.33
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;10.03.01 Информационная безопасность;1;22.83;1;0.4;0.08;0.4;0.9797958971132713;0.0;0.2;0.0;0.0;0.2434732399918286;12.83;0.12;0.02;0.043478260869565216;0.1863789656702439;0.0
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;10.05.01 Компьютерная безопасность;1;84.11;0;1.0;0.16;0.8;0.8;14.49;1.0;0.06;0.2;0.24347323999182854;14.61;1.0;0.1;0.21739130434782608;0.2079144404840798;15.01
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;10.03.01 Информационная безопасность;1;91.6;0;0.8;0.16;0.8;0.8;13.32;1.0;0.06;0.2;0.24347323999182854;13.95;0.88;0.1;0.21739130434782608;0.2079144404840798;18.33
ПиОА АТ-04, ПиОА К-04, ПиОА Л-01, ПиОА П-04;44.03.05 Педагогическое образование (с двумя профилями подготовки);0;64.2;1;0.6;0.127;0.7;0.839106667831927;9.5;0.2;0.059000000000000004;0.26666666666666666;0.2331126962101993;9.5;0.75;0.098;0.2608695652173913;0.1940788908326889;12.5
ПиОА АТ-12, ПиОА К-12, ПиОА Л-04, ПиОА П-12;02.03.03 Математическое обеспечение и администрирование информационных систем;1;92.71;0;0.7;0.14;0.7;0.9165151389911681;17.37;0.8;0.04;0.13333333333333333;0.2697253571174677;19.67;0.38;0.1;0.21739130434782608;0.22052656615934946;19.67
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;04.03.01 Химия;1;76.06;0;0.9;0.10220000000000001;0.8;0.6409024886829509;16.43;0.8;0.049;0.2;0.20256156830087302;14.82;0.62;0.083;0.21739130434782608;0.17805148063095735;14.99
ПиОА АТ-04, ПиОА К-04, ПиОА Л-01, ПиОА П-04;44.03.05 Педагогическое образование (с двумя профилями подготовки);0;66.8;0;1.0;0.136;0.8;0.6858571279792899;11.5;0.8;0.055999999999999994;0.2;0.2154053413869136;14.5;1.0;0.1;0.2608695652173913;0.18647730640238797;8.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-04, ПиОА П-20;10.05.03 Информационная безопасность автоматизированных систем;1;66.75;1;0.8;0.14200000000000002;0.8;0.8170679286326199;12.25;0.2;0.027999999999999997;0.2;0.2390759126669065;14.3;0.5;0.02;0.17391304347826086;0.18775618793309373;11.7
ПиОА АТ-20, ПиОА К-20, ПиОА Л-04, ПиОА П-20;09.03.02 Информационные системы и технологии;0;100.0;0;0.9;0.16;0.8;0.8;20.0;0.8;0.06;0.2;0.24347323999182854;20.0;0.75;0.1;0.21739130434782608;0.2079144404840798;20.0
ПиОА АТ-02, ПиОА К-02, ПиОА Л-01, ПиОА П-02;09.03.02 Информационные системы и технологии;0;61.8;1;0.7;0.07;0.5;0.812403840463596;8.5;0.8;0.035;0.13333333333333333;0.22922247654212505;8.6;1.0;0.075;0.17391304347826086;0.19938581363120336;9.7
ПиОА АТ-31, ПиОА К-31, ПиОА Л-04, ПиОА П-31;09.03.03 Прикладная информатика;0;81.99;0;1.0;0.16;0.8;0.8;13.17;1.0;0.06;0.2;0.24347323999182854;18.16;0.75;0.08;0.17391304347826086;0.2152118920019987;16.66
ПиОА АТ-37, ПиОА К-37, ПиОА Л-04, ПиОА П-37;06.05.01 Биоинженерия и биоинформатика;1;65.83;1;1.0;0.087;0.5;0.8775534171775528;15.95;1.0;0.009000000000000001;0.06666666666666667;0.22405070878660566;7.08;0.75;0.18400000000000002;0.2608695652173913;0.43487315910300883;0.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-04, ПиОА П-20;09.03.02 Информационные системы и технологии;1;61.9;1;0.7;0.016;0.2;0.44766058571198786;0.0;0.8;0.04;0.13333333333333333;0.20315795811329304;15.5;0.75;0.085;0.21739130434782608;0.1934713813324332;13.3
ПиОА АТ-33, ПиОА К-33, ПиОА Л-04, ПиОА П-33;06.05.01 Биоинженерия и биоинформатика;0;44.02;1;0.9;0.10400000000000001;0.7;0.7735631842325487;6.49;0.6;0.047;0.2;0.21663708549178243;5.16;0.62;0.071;0.17391304347826086;0.18721063825000156;6.17
ПиОА АТ-13, ПиОА К-13, ПиОА Л-04, ПиОА П-13;04.03.01 Химия;0;63.35;1;0.9;0.1036;0.8;0.7272303624024508;3.33;0.8;0.07339999999999999;0.26666666666666666;0.21242001644935968;9.78;0.75;0.1024;0.2608695652173913;0.17803305395092922;14.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-04, ПиОА П-20;01.03.03 Механика и математическое моделирование;1;67.6;0;0.9;0.124;0.8;0.7735631842325487;11.2;0.8;0.038;0.2;0.2191259159926457;16.7;0.5;0.055;0.17391304347826086;0.18109050231573273;15.0
ПиОА АТ-31, ПиОА К-31, ПиОА Л-04, ПиОА П-31;09.03.02 Информационные системы и технологии;1;69.49;0;0.8;0.16;0.8;0.8;8.99;0.6;0.065;0.26666666666666666;0.23032187122613015;11.33;0.88;0.1;0.21739130434782608;0.20167145719431784;11.67
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;15.03.06 Мехатроника и робототехника;0;76.9;0;0.9;0.133;0.8;0.7211795892841116;16.0;0.8;0.059000000000000004;0.2;0.22391537158984923;16.7;0.88;0.08800000000000001;0.21739130434782608;0.19224558411159928;9.3
ПиОА АТ-37, ПиОА К-37, ПиОА Л-01, ПиОА П-37;38.03.01 Экономика;1;78.98;0;1.0;0.157;0.8;0.7874642849044012;8.0;0.8;0.075;0.26666666666666666;0.22720051518212547;16.56;0.75;0.11900000000000001;0.2608695652173913;0.18928657704118887;9.32
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.03 Прикладная информатика;1;93.1;0;0.9;0.136;0.7;0.8935323161475471;15.0;0.8;0.057999999999999996;0.2;0.2525984863070394;17.7;0.75;0.1;0.21739130434782608;0.21141213993763971;18.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;76.3;0;1.0;0.14800000000000002;0.8;0.7769169839822013;11.0;1.0;0.055;0.2;0.2326933113865293;16.0;1.0;0.065;0.21739130434782608;0.1982647463675989;12.5
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;10.05.03 Информационная безопасность автоматизированных систем;1;67.5;0;0.9;0.14800000000000002;0.8;0.795989949685296;11.5;1.0;0.057999999999999996;0.2;0.23776210475471707;14.7;1.0;0.07;0.21739130434782608;0.20458811883258937;12.7
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;01.03.01 Математика;1;61.0;1;0.9;0.11800000000000001;0.8;0.708237248385031;10.8;1.0;0.015;0.06666666666666667;0.21789278343353854;15.4;0.5;0.057;0.17391304347826086;0.18357250599927064;12.8
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;10.05.03 Информационная безопасность автоматизированных систем;1;76.2;0;1.0;0.125;0.8;0.7826237921249264;10.8;1.0;0.06;0.2;0.23502649571507986;10.5;0.88;0.086;0.21739130434782608;0.19593936736323736;16.3
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;05.03.06 Экология и природопользование;1;76.58;0;0.9;0.12219999999999999;0.8;0.7437445798121826;6.88;0.8;0.099;0.26666666666666666;0.2794292407257754;12.22;0.75;0.095;0.21739130434782608;0.2252104447359723;13.66
ПиОА АТ-29, ПиОА К-29, ПиОА Л-05, ПиОА П-29;02.03.03 Математическое обеспечение и администрирование информационных систем;1;96.25;0;1.0;0.1575;0.8;0.7909646009778187;17.5;1.0;0.065;0.26666666666666666;0.22821004547752527;18.5;1.0;0.1;0.21739130434782608;0.2003814666183843;20.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;02.03.03 Математическое обеспечение и администрирование информационных систем;1;61.1;1;0.8;0.083;0.7;0.6708949247087803;6.4;0.4;0.017;0.13333333333333333;0.18000411656532966;12.1;0.75;0.04;0.21739130434782608;0.14564614850471885;10.1
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;06.05.01 Биоинженерия и биоинформатика;0;51.12;1;0.9;0.132;0.8;0.7263607918933951;6.46;1.0;0.055;0.2;0.2206576410270385;3.99;0.75;0.073;0.17391304347826086;0.19451591652406425;4.67
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;10.03.01 Информационная безопасность;1;72.1;0;0.9;0.155;0.8;0.788986691902975;12.5;0.2;0.06;0.2;0.24034050169107063;16.6;0.25;0.018000000000000002;0.043478260869565216;0.22039088307828045;14.7
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;14.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.5;0.38;0.005;0.043478260869565216;0.02303705672050196;0.0
ПиОА АТ-26, ПиОА К-26, ПиОА Л-05, ПиОА П-26 СП;02.03.03 Математическое обеспечение и администрирование информационных систем;1;69.24;1;0.9;0.07;0.4;0.9;5.04;0.6;0.1;0.13333333333333333;0.5584707020897549;10.0;0.62;0.0721;0.043478260869565216;0.4884439029008591;12.99
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;10.05.01 Компьютерная безопасность;1;65.8;0;0.9;0.131;0.8;0.7673982017179868;11.7;0.2;0.05;0.2;0.22148036794483186;17.7;0.62;0.025;0.21739130434782608;0.17845508852506575;11.3
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;01.03.01 Математика;1;76.6;0;0.9;0.129;0.7;0.8642337646724988;15.7;0.8;0.06;0.2;0.24924270616129215;14.5;0.75;0.073;0.17391304347826086;0.2093850607407099;9.7
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;16.03.01 Техническая физика;1;28.99;1;0.9;0.114;0.6;0.94678403028357;1.0;0.8;0.01;0.13333333333333333;0.2483627764178911;7.42;0.62;0.035;0.17391304347826086;0.18971938393984022;3.67
ПиОА АТ-15, ПиОА К-15, ПиОА Л-05, ПиОА П-15 ШЕН;04.03.01 Химия;0;54.57;1;0.7;0.08220000000000001;0.7;0.616081163484163;8.16;0.8;0.05;0.2;0.19979578661458058;11.66;0.5;0.075;0.17391304347826086;0.18328233681398162;4.33
ПиОА АТ-37, ПиОА К-37, ПиОА Л-01, ПиОА П-37;38.03.01 Экономика;0;70.55;0;1.0;0.132;0.8;0.788416133777081;13.58;1.0;0.056999999999999995;0.2;0.23202652546936883;14.33;1.0;0.07400000000000001;0.17391304347826086;0.20128832418204484;12.34
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;10.03.01 Информационная безопасность;1;61.9;1;0.9;0.145;0.8;0.7787810988975015;8.0;0.8;0.059000000000000004;0.2;0.23526999460277695;12.3;0.75;0.096;0.21739130434782608;0.20014416690799852;5.7
ПиОА АТ-03, ПиОА К-03, ПиОА Л-05, ПиОА П-03 ШЕН;06.03.01 Биология;0;93.4;0;1.0;0.14;0.7;0.9165151389911679;15.0;1.0;0.16;0.2;0.7786300376951897;18.6;1.0;0.1;0.21739130434782608;0.5421389325823945;11.8
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;03.03.02 Физика;1;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.0;0.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;02.03.03 Математическое обеспечение и администрирование информационных систем;1;32.7;1;0.6;0.05399999999999999;0.4;0.7631513611335564;0.0;0.8;0.022000000000000002;0.2;0.18575036939545772;4.6;0.5;0.035;0.13043478260869565;0.15318264842772297;13.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;0;76.1;0;0.7;0.106;0.7;0.8027452896155792;14.3;0.4;0.059000000000000004;0.2;0.23723738383381435;13.2;0.5;0.094;0.21739130434782608;0.20033691907566256;11.7
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;50.4;1;0.7;0.13699999999999998;0.8;0.7267048919609665;6.7;0.8;0.02;0.2;0.2146221036054118;4.8;0.75;0.069;0.21739130434782608;0.18518959338746038;11.3
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;01.03.01 Математика;1;3.0;1;0.3;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;3.0;0.12;0.0;0.0;0.0;0.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;0.0;1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;67.35;0;1.0;0.1265;0.8;0.7490160211904683;12.3;0.8;0.045;0.2;0.21622858181984986;15.8;0.88;0.07400000000000001;0.17391304347826086;0.19204345485591082;12.7
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;01.03.01 Математика;1;61.5;1;0.9;0.121;0.7;0.8312039460926542;8.7;0.4;0.037000000000000005;0.2;0.240802520383064;8.0;0.88;0.09;0.21739130434782608;0.19919698521785154;10.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;15.03.06 Мехатроника и робототехника;1;63.5;1;0.9;0.063;0.4;0.8000624975587844;6.2;0.8;0.02;0.2;0.1917461553116347;14.0;0.75;0.055;0.17391304347826086;0.16880763161643175;9.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;02.03.03 Математическое обеспечение и администрирование информационных систем;1;91.4;0;1.0;0.149;0.8;0.7712976079309464;15.3;0.8;0.06;0.2;0.2360560642656558;18.0;0.62;0.1;0.21739130434782608;0.203372391203817;16.2
ПиОА АТ-33, ПиОА К-33, ПиОА Л-05, ПиОА П-33;03.03.02 Физика;0;61.0;1;0.9;0.135;0.8;0.7762087348130012;2.83;1.0;0.04;0.13333333333333333;0.24450856673155555;14.0;0.75;0.09;0.21739130434782608;0.20107249104466082;8.0
ПиОА АТ-11, ПиОА К-11, ПиОА Л-05, ПиОА П-11 ШЕН;03.03.02 Физика;1;62.5;1;0.9;0.12;0.7;0.8717797887081348;12.0;0.8;0.06;0.2;0.25029453851837297;13.0;0.5;0.08;0.21739130434782608;0.20322050739532402;9.0
ПиОА АТ-20, ПиОА К-20, ПиОА Л-05, ПиОА П-20;09.03.02 Информационные системы и технологии;1;62.8;1;0.5;0.11;0.7;0.7797435475847171;8.0;1.0;0.05;0.2;0.22038271619275662;16.7;0.75;0.025;0.21739130434782608;0.1701796342588488;7.3
ПиОА АТ-31, ПиОА К-31, ПиОА Л-05, ПиОА П-31;09.03.02 Информационные системы и технологии;1;70.77;0;1.0;0.14;0.7;0.9165151389911679;13.44;0.4;0.06;0.2;0.25954334589839656;16.67;0.5;0.06;0.13043478260869565;0.223999639130669;14.66
